video_id,video_type,ideology_score,populism_score
jEVWXOD0KQg,Standard,-1.0,-1.0
kyhuXqoS3Rs,Standard,9.5,9.5
peOirbKBwTU,Standard,5.0,0.0
2Jm1UEvwHY0,Standard,7.5,9.0
i3OrKZlO-tY,Standard,7.5,9.0
8-IQ4MUhHYQ,Standard,6.0,8.5
wNnIAo0hroU,Reaction,7.5,8.5
hkK10ExtfWY,Standard,-1.0,-1.0
ZXIgFPSDLbM,Standard,5.5,0.0
f_7Wvmpj7w4,Standard,7.5,7.5
VY0vOIKpq1U,Reaction,8.0,7.5
bIRzKsj2_w4,Standard,-1.0,-1.0
6SSFGMu5Ars,Standard,8.0,6.5
GZhw2wT2CBY,Standard,5.0,0.0
2xiM4umxg04,Standard,-1.0,-1.0
273uXbs-iC0,Standard,-1.0,-1.0
IjVRH0xrynQ,Standard,-1.0,-1.0
Q-yDWP15MRs,Standard,-1.0,-1.0
fdmpIyR2-iE,Standard,-1.0,-1.0
Ad5JGrVLQFU,Standard,-1.0,7.5
rqU0yV4xJMg,Standard,6.5,4.5
tAA9cEWpV90,Reaction,6.5,5.5
k5B6YK7dQBE,Standard,-1.0,-1.0
NeMGZM1Fqy8,Standard,7.5,7.5
dZOWmPqcu84,Standard,-1.0,0.0
O6HBYYahhuQ,Standard,-1.0,-1.0
vksu0SWefXU,Standard,-1.0,-1.0
i_bHMN1b8C8,Reaction,-1.0,-1.0
pqKs6VAptWI,Standard,-1.0,-1.0
D0VQu2bWYqw,Standard,6.5,8.5
1c_a4c-BzI4,Standard,-1.0,-1.0
dxJIQjPkN1M,Standard,9.5,0.0
hhMbafZcXLU,Standard,5.0,1.0
0VTVub8IDsI,Standard,-1.0,-1.0
83Egscnu9Ho,Standard,-1.0,-1.0
J3S2WfyRFYY,Standard,-1.0,-1.0
nWK98gNNMo4,Standard,3.5,0.0
AHVbyTH78Ek,Standard,8.0,0.0
pmeEvc_atAM,Standard,3.5,1.0
_sJMvyma_cg,Reaction,8.5,9.5
WKLHUB_iNsk,Standard,7.5,7.0
Wfeyd5FanRQ,Reaction,5.0,7.5
lLEtTEBIn6o,Standard,7.5,7.0
qC-F5TK_aOA,Standard,7.5,6.5
Tb4TgLVogt4,Reaction,8.0,9.0
EsRSKhhEa_g,Standard,7.5,8.5
7HNger7WZoY,Standard,8.0,9.0
dd_y-SoG0ak,Reaction,8.0,9.0
2349BVaxmWw,Reaction,7.5,7.0
rSbTNRaxh70,Standard,-1.0,-1.0
z8B08dP9thY,Standard,-1.0,-1.0
lp5OV-lUn3I,Standard,3.5,0.0
0zMk5x21Vs4,Reaction,8.5,9.5
eomH_iPwNTo,Reaction,8.5,9.0
4kXegFRc2SI,Standard,-1.0,-1.0
yR4M_MG-9vg,Standard,7.5,6.5
cYM0z1pDCzk,Standard,8.5,9.0
kSoEMmNWeHw,Reaction,2.5,7.5
bwTUYxOivdI,Standard,8.5,9.0
1pgwAZMgntU,Standard,8.0,9.5
yYwd6-eqm3E,Standard,-1.0,-1.0
Lwt8bm9AAxo,Standard,5.5,0.0
fuHy6IMCU_c,Reaction,8.5,8.5
IRQKu8cbXrI,Standard,-1.0,-1.0
qWZu0DCmm0M,Standard,5.0,8.0
6ZsMbH8pgz4,Reaction,-1.0,7.0
Ze-hN46xGek,Standard,-1.0,-1.0
M43vkEAOpGc,Reaction,7.5,8.5
fx3PhxRL9RI,Standard,-1.0,-1.0
rXuDguWfUM0,Reaction,8.0,9.0
V6FYijWCQ6I,Standard,-1.0,1.0
-8c8qu1yGyI,Standard,-1.0,-1.0
rSHYQTcKmWE,Standard,-1.0,-1.0
J0PUebTzDD0,Standard,7.5,8.5
23IzJYIodFY,Standard,3.5,2.5
4h33cMKygf4,Reaction,5.0,0.0
lFj14W26wwY,Standard,5.0,8.5
AV0XFT5ypRw,Standard,7.5,6.5
S2EowKs_jbo,Standard,5.0,0.0
OgW6F6R7ZGw,Standard,7.5,8.5
ilIBXJz0OKY,Standard,8.0,9.0
msUwNRHV7fc,Reaction,9.0,9.0
gEFzYKYomnw,Standard,7.5,8.0
0XuXzopkoTs,Reaction,7.5,7.5
e6iDHkvW6ws,Standard,4.5,0.0
ibH_ltboeFc,Standard,8.5,9.0
XcQ9yHiE_qk,Reaction,2.5,0.0
jxcplJIQpCE,Standard,-1.0,6.0
f7XEHVWM9Ns,Standard,-1.0,-1.0
F7mk77vbe7w,Standard,8.0,9.0
GGlzqGH_dMg,Standard,7.5,7.5
8ab0IK6Zy6o,Reaction,7.5,6.0
Os304xCb6Yc,Standard,3.0,9.0
yhfk-cknMzk,Standard,-1.0,8.0
PyA2MqN8ZCA,Standard,8.5,2.5
pYXWfjWGRSg,Standard,-1.0,-1.0
0W6AT6xmIE8,Standard,8.5,8.5
BwupUR_4AcU,Standard,7.5,8.0
Hwspek-SP40,Standard,6.5,1.0
n_JA0Yf-T9k,Standard,8.0,6.0
MtACTs8JvjA,Reaction,-1.0,-1.0
gR4miOAohxk,Standard,9.0,4.5
rHjzQKYJdjQ,Standard,8.5,9.0
TDChw-ESnrc,Standard,7.5,2.5
5nSYCnt0Hec,Reaction,5.0,0.0
aX7zRnDOMbY,Standard,8.5,9.0
24irorbd3UY,Standard,4.0,0.0
kDZ2BhhGZBc,Reaction,7.5,7.5
GsRukP60v6A,Standard,-1.0,-1.0
-v0aPro6whU,Reaction,5.0,9.0
P-i5s22xwl0,Standard,8.5,8.5
cqj9ZVqdg6I,Reaction,-1.0,-1.0
jb2_lAroFY0,Standard,2.5,8.0
5E63KNpZt4I,Standard,-1.0,5.0
MZeQeoQbFCc,Standard,-1.0,-1.0
r2argEs9oi4,Reaction,8.5,9.0
y6G20ppbbKw,Standard,7.5,8.5
JvigmVwoc0w,Reaction,7.5,9.0
6TFAWmo4CMI,Reaction,-1.0,-1.0
GwJcNX5c3uw,Reaction,-1.0,7.5
VJLHrosTJsc,Reaction,8.5,9.0
pjaMSN3LL2k,Standard,8.8,8.8
C8qFY8ETXUk,Reaction,7.0,8.5
QpAUTHvfmM4,Standard,7.5,8.5
c0_iXTQdyZo,Standard,-1.0,-1.0
7iuNmCx7wXQ,Reaction,9.5,9.5
EVAMTmvZCYA,Standard,-1.0,-1.0
t3CHvCPiYv0,Standard,-1.0,-1.0
1a3W4vBYuv8,Standard,7.5,8.5
6HsV0WY4Mts,Standard,3.0,0.0
oTx7iNf75a4,Standard,7.5,9.0
GqY-PEZSsv4,Standard,8.5,9.0
_xdWU_8U0hg,Standard,7.5,8.5
g9MzfbZ-Z_M,Standard,7.5,9.0
ecv9ULy0JhU,Standard,-1.0,-1.0
5zJXqJCYNMI,Standard,7.5,8.5
hm6UEeBweII,Standard,-1.0,-1.0
WBRZ0KlBWsY,Reaction,7.5,7.5
1gmnSTTaDtg,Standard,8.5,9.0
64cBn4c_o3s,Standard,8.5,9.5
427F8x9O-yo,Standard,9.0,9.5
c1LfRJUjvTs,Standard,-1.0,-1.0
9dd8wLJbIF4,Standard,7.5,8.5
MpeLzjU4UOY,Standard,-1.0,-1.0
MHrtDGDbzls,Standard,-1.0,-1.0
llfOaabcHKM,Standard,7.5,8.0
tZh8_0Gt8eo,Standard,4.5,0.0
DhzLgzvfSW8,Standard,3.5,0.0
OgdHNPyt3Qw,Standard,-1.0,-1.0
TjVshuqcyMg,Standard,8.5,4.0
Yyg301hjcXM,Standard,-1.0,-1.0
E7tsRD2Qb_E,Standard,-1.0,-1.0
JqFrW-h2Efc,Standard,-1.0,-1.0
yEK9lx58MjY,Standard,7.0,7.5
_04XtHgkIBc,Reaction,8.5,8.5
rWhmNWDoH2A,Reaction,7.5,9.0
hWomZ_37tLY,Standard,-1.0,-1.0
QvlCqSKCDq4,Standard,-1.0,-1.0
NYpwDM-h99w,Standard,6.0,7.0
wMy_aLpuLWo,Reaction,8.0,6.0
ouA_jFgoJpk,Standard,3.5,0.0
gMHxu1V3_6g,Standard,7.5,9.5
Tzqd_gPxXD0,Reaction,4.0,0.0
trH2f58Ow-4,Standard,-1.0,-1.0
wCTD4Q9gwAA,Standard,-1.0,-1.0
VZD47Cup-1U,Standard,-1.0,-1.0
DoA3DigoDoY,Standard,5.0,0.0
P9tYVKcRxVU,Standard,4.0,7.5
PuvkExJzAsc,Reaction,7.5,8.5
re2w_QAnBc4,Standard,-1.0,-1.0
mtZCY_x3-18,Reaction,4.5,6.5
sxiGF7amFfE,Standard,-1.0,-1.0
khDtna2f2PA,Standard,8.0,9.5
4QD43DADDPI,Standard,6.5,7.5
Rdfk_Ticxfg,Standard,5.0,0.0
pPXHAVsn_ek,Standard,8.5,9.5
AHW72hKJiRg,Standard,7.5,8.5
D-w4zJs3vWY,Standard,8.5,7.5
nA62XpWe6BM,Standard,7.5,8.5
KJxoagpr3iI,Standard,1.5,7.0
A-8cW8yjMtQ,Standard,9.5,7.5
-sJEUuVfzj0,Standard,5.0,0.0
KQ4GY7xYXkQ,Standard,7.5,8.5
8cRUFCWonVQ,Standard,-1.0,-1.0
Y0qpVwBDAp4,Reaction,8.5,9.5
MXXbLYcofos,Reaction,-1.0,9.0
z5bjHgL0A6o,Standard,-1.0,-1.0
Ff1xeBPxVvE,Standard,8.5,9.5
EwN6TreDooM,Standard,8.0,9.5
IW2VIcp5uQ4,Standard,-1.0,-1.0
_wIeYBEyPoM,Reaction,7.5,8.5
d75EmT6UfXc,Standard,-1.0,-1.0
ccP40Sw3hTI,Standard,7.5,8.5
J0HYnBfBoSY,Standard,7.5,6.5
veyXTJpjV-s,Standard,3.5,2.0
90MPh5WsJp8,Standard,-1.0,7.5
zloo2orYNss,Standard,5.0,0.0
DkyXCUceJ8o,Standard,5.0,0.0
rHc9cM2tblE,Standard,-1.0,-1.0
Oc8d83g8CuY,Standard,9.0,9.5
9LMyvjQG4GU,Standard,1.5,7.5
zjHO24kD7dc,Reaction,6.0,9.0
ExL_iG1wkF4,Standard,1.5,1.5
hVNHpBUnXWo,Reaction,7.5,8.5
w1FyhURrkEQ,Standard,8.0,8.5
mx742QAqE7Q,Reaction,5.0,7.5
g5fw1jvhoBk,Standard,-1.0,3.0
Fi_MPgkkChk,Standard,-1.0,-1.0
y4dHskMvGCc,Standard,5.0,0.0
z6PX0GvD1ZE,Reaction,4.0,8.5
1-sK0Z9HP4s,Reaction,-1.0,7.5
XTZgxIXQwSg,Standard,5.0,9.0
1BbSbwj2y70,Reaction,2.5,1.0
LZ-2L-9-vug,Standard,-1.0,-1.0
1lXyNyZsxhU,Standard,6.0,0.0
SiDooTs2hdg,Standard,9.0,9.5
vNzoxzmfvyE,Standard,-1.0,-1.0
hqTOwtX64ac,Standard,7.0,7.0
_hPsWOSC7uk,Reaction,7.5,8.5
6RRzNxfcros,Standard,-1.0,-1.0
sg0MkkFMlbo,Standard,7.5,7.5
Ke_bQXIc9Rc,Standard,8.0,9.0
t9S2YRNRlcI,Standard,8.0,9.0
-M8rr_dxzaU,Reaction,8.5,8.5
0gjYWjePRNE,Standard,-1.0,-1.0
4qnXapjShJI,Standard,7.8,8.8
0uqFSoB_bd4,Standard,7.5,5.0
WK0aVQT6JpY,Standard,4.0,0.0
XUSKaWfq_ls,Standard,2.5,7.5
wKQRVbJ-DXU,Standard,-1.0,-1.0
ZRYnC9s8B9I,Standard,8.5,8.5
F8kTuAB4Vwg,Standard,8.5,9.5
sUCRff1qikg,Standard,2.0,7.5
NYck1T9bXUo,Standard,-1.0,-1.0
r5mdR-Su5ZM,Standard,-1.0,5.0
PYXmpI_YJbs,Standard,8.0,9.0
FxrTRezhOAM,Standard,-1.0,-1.0
o8WP4fvpk10,Standard,7.5,8.0
I2kGjOELvIQ,Standard,-1.0,-1.0
46f_naFOu5A,Standard,-1.0,-1.0
uXKCunzCyqE,Standard,3.5,3.0
8hVAWK56Ia4,Standard,5.0,0.0
ewDcG4vhjx0,Reaction,7.5,7.5
in6KI8IXegg,Standard,-1.0,-1.0
snwO5D5OHT0,Standard,-1.0,-1.0
j58nMMI0KAU,Reaction,8.5,8.5
iROXa8fAotc,Standard,7.5,8.5
E8aF69oETkw,Standard,8.5,7.5
uYLR5h2p6kQ,Reaction,7.5,8.5
-wSlILxJ8QE,Standard,9.0,9.5
yjbqsV8MFAg,Standard,-1.0,-1.0
NH8OhxybE3I,Standard,-1.0,-1.0
eSba65fwXps,Standard,-1.0,-1.0
J93SLC5QpdI,Standard,9.0,10.0
vQNu7U_iUxc,Standard,-1.0,-1.0
g3LRqvhPCmM,Standard,-1.0,-1.0
GLmLy-6veKg,Standard,7.5,8.5
2dubnPuy8hw,Reaction,7.0,9.0
I-vcYjXcb08,Standard,-1.0,-1.0
m0mzKfJ-Z0M,Standard,-1.0,-1.0
EETwib3C69k,Standard,-1.0,-1.0
RfPMxonOE84,Standard,7.5,6.5
DKD-wNbEqd8,Standard,-1.0,-1.0
bqNi8RbEFwU,Standard,9.0,8.5
5GqdRn3XJBE,Standard,7.5,7.5
1ySW9h8RbVI,Standard,-1.0,-1.0
_-CE9OjZE-k,Reaction,1.5,0.0
O1-cWis-Ts0,Standard,-1.0,-1.0
IWoODbhsyRQ,Standard,-1.0,7.0
Hsnp9QSDRfM,Standard,-1.0,-1.0
QrrPTLKvl7A,Reaction,7.5,8.5
84OpYdsy-FU,Reaction,8.5,9.0
GABe5VSKWXI,Standard,-1.0,-1.0
BWpF5BQzuTU,Standard,7.5,8.5
_WXkWq5Xzgk,Reaction,3.5,7.5
fFkUuyNgYVY,Reaction,-1.0,-1.0
TEvedQPHjao,Reaction,3.5,1.5
THLGsA0uHz4,Reaction,5.0,8.5
W_d4_Fwkl1A,Standard,-1.0,-1.0
eQMuJ_EjR5M,Reaction,7.5,8.5
3En4VCgWbAQ,Standard,-1.0,-1.0
z2fKM_3HouE,Reaction,-1.0,-1.0
DUgCpS-7KPM,Reaction,8.5,9.0
3Uhm4ox76JI,Standard,6.5,0.0
XWFyG15J2IM,Reaction,8.5,8.5
g9GYL9cpegA,Standard,5.0,8.5
k1xs9gLVgaM,Standard,6.0,8.0
zbw9cvbyQ-k,Reaction,-1.0,-1.0
dpJfY0hpxkQ,Reaction,7.5,8.5
tsvIutC2lBQ,Reaction,-1.0,-1.0
BUWj4krb3JY,Reaction,1.0,0.5
5DtWch0RhI8,Reaction,7.5,8.5
1XvTvr6ZQtA,Reaction,3.5,1.5
UvuUI4myyBc,Reaction,9.5,9.5
58qNi4FlXlA,Standard,9.5,9.0
Z17nJhZIuoY,Standard,-1.0,-1.0
Ibrk996YQfs,Standard,-1.0,-1.0
ygCj1UUT8mQ,Standard,7.5,7.0
TYPHftmThk4,Standard,7.5,8.5
qOO8clxYf9Q,Standard,1.5,7.5
Nj6qniFa14w,Reaction,7.5,6.5
BH4HtpsAKNc,Standard,5.0,0.0
S4X26MEuvV4,Standard,-1.0,-1.0
KVE6S5DPJ3k,Reaction,7.5,6.5
DmJ-ce6m_Ew,Standard,7.5,8.5
Kiv7iKQX_lc,Standard,-1.0,-1.0
NM5jL4Du5tY,Reaction,8.5,8.5
hyITPEKPhI8,Standard,-1.0,-1.0
V_mXk5ONFAQ,Standard,2.5,6.5
BopQz2irJPU,Standard,-1.0,-1.0
4Zyhk69Qbf0,Standard,-1.0,2.0
OvWLsBWn5Nk,Standard,7.0,6.5
D_us8P2giPU,Standard,5.0,0.0
SvtmMI6U2qY,Standard,-1.0,-1.0
3uewqFLqXr4,Standard,7.5,6.5
pC4WR6zMr_U,Standard,-1.0,-1.0
jnw97ocsC4E,Reaction,8.5,8.5
EGVPsWEAODo,Standard,8.0,8.5
LeWcSdOSAjI,Standard,7.5,9.0
rCrdlBM-LqI,Standard,7.0,7.5
wDzF6DDl4rQ,Reaction,-1.0,-1.0
ue53gaUJuF4,Standard,-1.0,-1.0
wGxwr74jzqw,Standard,7.0,0.0
jCpejD5kYVY,Standard,6.5,9.0
QgIBSYKlqxc,Standard,-1.0,-1.0
qTp8kzJGxNM,Standard,-1.0,-1.0
P8SPchcHiZw,Standard,6.0,7.5
8D4lkk5Ee00,Standard,8.0,7.0
z5-kywGQLi0,Standard,5.0,0.0
rwTFKOhFY7U,Standard,-1.0,-1.0
b0Ss5gSNy4o,Standard,8.0,9.0
rjF3ehkScoc,Standard,1.5,1.0
DU1o0bDE4Ww,Standard,-1.0,-1.0
3RK7VnBOadc,Reaction,9.0,9.5
AdUaPY1kXok,Standard,-1.0,-1.0
CaJSYN01QDg,Standard,8.5,9.5
pK8sAS_aKeY,Reaction,8.5,8.5
cGFrq0pbjIU,Standard,9.0,9.5
-AwAkIe8CT8,Standard,7.8,8.5
RB3_VD8GMMs,Standard,7.0,6.5
a-7SyfSu6ug,Standard,7.5,8.0
JZ5PQSoR0TA,Standard,7.5,9.0
K5msQRxjKGI,Standard,8.0,9.0
qnEEjAqIJSA,Reaction,2.5,8.5
DjX0EUzZN_o,Standard,-1.0,-1.0
Stp-9kO3tF8,Reaction,-1.0,-1.0
w8978FYyYn0,Reaction,7.0,9.0
WMYWbg_K9Rw,Reaction,8.5,9.0
gGnupk0W1Ho,Reaction,7.5,8.5
aOL97bYaC10,Standard,6.5,0.0
bPpIPFxpQ44,Standard,-1.0,-1.0
dokg4-svWmU,Standard,7.5,9.5
wTVi_yx3UsA,Standard,-1.0,-1.0
2goeM8xNRVQ,Standard,7.5,7.5
CvBHtNwDuBw,Standard,8.5,7.5
4rAd52JNO6Y,Reaction,-1.0,-1.0
CpVeqyZveqw,Standard,7.0,0.0
-c5l3q1vSto,Reaction,7.5,9.0
6pYts1xoydA,Standard,5.0,9.5
2S2iRgvinp0,Standard,-1.0,-1.0
t9bcI4W071Q,Standard,-1.0,-1.0
9NZPXioy0jc,Standard,7.5,8.5
uMD7DwPj_MM,Reaction,2.5,0.0
7_vo1rFiOvQ,Standard,7.5,8.5
NdE6efyt1Zs,Standard,8.0,8.5
omXNC5kTFls,Standard,7.5,6.5
uYuTiPtyg9w,Standard,8.0,8.5
SeVsfaQsvhA,Standard,7.5,9.0
rfTFL9vzYJs,Standard,-1.0,-1.0
nXHLJmlxFiM,Standard,5.0,8.5
kx3lO45IDE8,Reaction,-1.0,-1.0
lmNXwR512VE,Reaction,7.5,6.5
gIrKEY0sZ9M,Standard,-1.0,-1.0
brLedjJy4iQ,Standard,5.0,0.0
DMdz5rSeNwI,Standard,4.5,0.0
Rm28ZSsxhf8,Standard,5.0,0.0
j_j2-IOdyHo,Standard,7.0,9.0
eMlxyv5CcvE,Standard,5.0,0.0
hJJExK8zX6Y,Standard,-1.0,-1.0
6ZohNb6zMWM,Standard,3.5,0.0
CFZQ_ZHcmpw,Reaction,-1.0,-1.0
73MeMICH0mM,Standard,-1.0,2.0
0J37dGZW9s8,Reaction,6.0,8.0
vNyvgevhGwk,Standard,7.5,9.0
B3Jxi5tynbs,Standard,-1.0,-1.0
-jgsmEh7CTs,Standard,7.5,8.5
RgFGsTMGUuw,Standard,4.0,7.5
XOumV_3QPLU,Standard,8.0,8.0
Q_Vv2frgHc8,Standard,8.5,7.5
_hKYWAyAw-E,Standard,-1.0,-1.0
nuwUtWyXb9g,Standard,-1.0,-1.0
89pOGIgO3Vw,Standard,5.0,0.0
98984HclyY4,Standard,7.5,4.5
ymjPWM9aCDI,Standard,5.0,0.0
4oFzLdYk6hU,Reaction,8.5,8.5
VRuZOyc5gd8,Reaction,-1.0,-1.0
q-ifou1ctRA,Standard,6.0,0.0
szwkWR1ygro,Standard,7.5,0.0
WxJfqDI2ORU,Standard,6.5,7.5
nTNg1RbA1Jc,Reaction,9.0,9.5
sKWVNy_CpgY,Standard,8.5,9.0
ZVIRMjg6W5k,Standard,6.5,5.5
rpIzAlcgobI,Standard,-1.0,-1.0
DU94CAD6ptM,Standard,7.5,6.5
MUQEPAFDF-k,Reaction,7.0,8.5
sOMqlOlP99o,Standard,-1.0,-1.0
to7fBc-Zpq8,Standard,-1.0,7.0
7OC0dfV5dVs,Standard,8.5,9.0
74H6KbqPzb8,Standard,-1.0,-1.0
F_mjJlq0-7I,Reaction,8.5,8.5
ca8HX5NeISw,Reaction,5.5,0.0
1yKyq3OlpeE,Standard,-1.0,-1.0
D4W3iOo2PZI,Standard,-1.0,-1.0
MeA9ZGV0g9I,Reaction,-1.0,-1.0
6ZdHXvVhGfs,Standard,-1.0,-1.0
-AGVAbzeSjw,Reaction,4.5,0.0
wWFrXRCnnLM,Standard,8.5,9.5
O6OuFKvNIhs,Reaction,8.0,9.0
gbuqKRw3wW0,Reaction,-1.0,0.0
kuk2YQ9PtUQ,Standard,1.5,6.5
NYDKRhbQb-0,Standard,-1.0,-1.0
VeUirWbdQxI,Reaction,8.5,8.0
d1hjAg2lBew,Standard,8.5,9.5
F-y18BlD3k4,Standard,6.0,4.0
jJCpMiUHfIA,Standard,6.5,7.5
zCb2X_eoioU,Standard,7.0,7.0
wQInDntqvcw,Standard,7.5,7.5
f-RT_XHcXAA,Standard,3.0,7.0
pH-LlSOvvcE,Standard,2.5,2.0
Kg1QmY9B5c0,Standard,8.5,9.5
PXppMG_WK4U,Reaction,7.5,9.0
I-DVPYExMRg,Reaction,7.5,8.5
rdJvStHP4Cw,Reaction,8.0,9.0
MsvA3QT1I98,Standard,5.0,7.5
40y3Vn8qp-c,Standard,8.5,9.0
W0jMgpRzINE,Standard,6.5,7.5
CuMkQc0fXKA,Standard,9.0,9.5
F54j_ACxLVY,Standard,-1.0,-1.0
EY1N1at4CkU,Standard,-1.0,7.5
5BawEl5hadE,Standard,8.5,8.5
8sYzQsq7JCQ,Standard,6.5,8.5
FV7Z3UpAyrs,Standard,5.0,0.0
zfkxcyDwlkY,Reaction,7.5,9.0
qh5E41TcO_k,Standard,7.5,9.0
sJ4DMfdG4pY,Standard,5.0,8.5
16VS1Bms1gM,Standard,-1.0,-1.0
95oGJ8Co0Dg,Standard,-1.0,-1.0
oFLnQkBYNkQ,Reaction,5.0,0.0
5ROaVFM6Ih8,Standard,-1.0,-1.0
lKaYixyCQtY,Standard,-1.0,-1.0
405FaZcw5BY,Standard,7.0,2.0
IuJjLJ5oARA,Standard,-1.0,-1.0
3VqHI7NFV7o,Standard,6.5,6.5
x9-XuOqzY1g,Standard,9.0,9.5
Rh9qIYQaky8,Reaction,8.0,9.0
7zHY72A4O2U,Standard,-1.0,-1.0
AYV08L6wUBA,Reaction,7.5,7.5
_J_B8Z3_Aao,Reaction,8.5,8.5
kVZH3S1HQMk,Standard,-1.0,-1.0
bmc1Xoly76A,Standard,7.5,8.5
cNT65tsBRDY,Standard,-1.0,-1.0
74rPdJXJ-NQ,Reaction,-1.0,-1.0
5AlVxAIfogU,Standard,-1.0,-1.0
iLCi_FTIL0I,Standard,-1.0,-1.0
2GXXH3gdLpc,Standard,8.5,9.0
AltKfXGxaag,Standard,-1.0,-1.0
AZhnLHDVAaI,Reaction,7.5,8.5
FClp-FR30MY,Standard,5.0,7.0
-nkqBOGhS0o,Standard,7.0,4.5
CoB1kU9d_N4,Reaction,6.5,6.5
vlRCapT_D1Y,Reaction,8.8,9.5
FXmv5y3dzsw,Standard,1.5,0.0
EwP16c2dcE8,Standard,-1.0,-1.0
snOlo4ldPnU,Standard,-1.0,-1.0
8k8O8H-Bjtg,Standard,-1.0,-1.0
SjCBTo3rHj4,Standard,-1.0,-1.0
-JhWiz1bHSI,Standard,-1.0,-1.0
Gsjd5Yw4G7g,Standard,-1.0,-1.0
95GDuMQwAeg,Standard,9.5,0.0
UxNqdvA4unY,Standard,2.5,3.5
7urb7EqWUfc,Reaction,9.0,9.5
K5z5ILRaulA,Reaction,7.5,7.5
m3HWPAcZa7E,Standard,2.5,6.5
VHweHOSGJ7M,Standard,-1.0,-1.0
VAsW1s9SBag,Standard,-1.0,-1.0
f-cYm4-nEGM,Standard,7.0,7.0
ocnwalyX2Vs,Standard,9.0,7.5
7VwP1cONjDk,Standard,7.5,8.5
E46u6TV7tZo,Reaction,-1.0,8.0
o7dvtVsCNNk,Reaction,5.0,0.0
aaWGSWyh8Lc,Standard,-1.0,-1.0
ds3i-xjipmw,Standard,-1.0,-1.0
BW-xpcUap8M,Standard,5.5,6.5
qQgQSq9qMJY,Standard,6.0,7.5
7pTXyP9AnAE,Reaction,8.0,8.0
C3lEFKc_8Xk,Standard,8.0,9.0
r_5sH5Po5f8,Standard,-1.0,5.0
94bLTvPCY9A,Reaction,7.5,7.5
s6AUCILmIIc,Standard,7.5,8.5
rM1x92xbpA4,Reaction,-1.0,-1.0
Qb2LLV8Flqk,Standard,8.5,7.5
AxODDQG4G0A,Standard,-1.0,-1.0
OvM35Df5HWU,Reaction,6.5,8.5
BEEai-BwsrM,Reaction,7.5,8.5
hvgSetkfxtQ,Reaction,7.5,8.5
2n8ElXerwfA,Reaction,4.0,8.5
H4NGKRvTjho,Standard,-1.0,-1.0
OLLqyutK9J8,Standard,-1.0,-1.0
Q2JGMMWK1ec,Reaction,8.5,9.0
Yct0srMzrYs,Standard,6.5,6.0
6mLCHGuu5nw,Standard,3.5,6.5
6SccZyIsBoY,Standard,-1.0,-1.0
gqL6-8_Q8UQ,Standard,-1.0,-1.0
tR1c_lw0UzQ,Reaction,8.0,9.0
WipNJdcH5Bs,Reaction,7.5,8.5
lbON3KPWzlQ,Standard,-1.0,-1.0
DmWGKYzLxdU,Reaction,6.5,8.5
OLSu5KioDEE,Standard,5.0,0.0
UDbtp5s7VUc,Standard,-1.0,-1.0
vW6LXDzgAKU,Standard,3.5,0.0
ygKZ68t3s8E,Reaction,7.5,8.0
AXn4zwsb3Ao,Reaction,8.5,9.5
BwyimOCiyzA,Reaction,5.0,0.0
pbsuVoAQwrE,Standard,-1.0,-1.0
eIKlIsSGiA8,Reaction,6.8,7.0
r7RSEfWno_Y,Standard,-1.0,-1.0
O3ulzQ4o48Q,Standard,8.5,9.0
gRR6FroGVhk,Reaction,5.0,4.5
x7BqUFK22XM,Reaction,5.0,0.0
cGF5_H9aGWc,Standard,8.0,7.5
zR2-M-LI-Jk,Standard,9.0,0.0
wJKXNTjgkCY,Reaction,-1.0,-1.0
zpgr-IHOLsg,Standard,-1.0,7.0
ap006mmHtxM,Standard,-1.0,6.0
kDHK1h1IOGA,Reaction,8.5,7.5
BWP-_7K08SY,Reaction,7.5,7.0
5Za19GbZhok,Reaction,8.0,7.5
WLz_e6HnsaM,Standard,8.5,9.0
OWDGWch67Rw,Standard,-1.0,-1.0
jLlS4nr4bgI,Standard,-1.0,-1.0
QtcyKodAnCI,Standard,6.5,8.0
J6rpiZ-WxCc,Standard,7.5,8.5
xEheQ230M-Y,Standard,8.0,9.0
Vj1KdR1nzj8,Standard,-1.0,-1.0
SYrXOCKGb0o,Standard,-1.0,-1.0
rVSJCnOL9kI,Standard,-1.0,-1.0
6JVLz9lYbOo,Reaction,2.5,0.0
AQfWtJ_d3K8,Standard,7.5,8.5
fOcpkNve-SE,Standard,8.0,9.0
u30leFzId3M,Reaction,8.0,9.0
ynuq9lzansY,Reaction,1.5,8.5
SDQiyAhL5Cg,Standard,-1.0,-1.0
wgv7yrRx_3Y,Reaction,8.0,7.5
fM7U9xgRUMg,Standard,-1.0,-1.0
3RswtfcHw74,Standard,8.0,9.0
TjwjATf9KdE,Reaction,-1.0,-1.0
SU7stuDgewY,Reaction,2.0,8.0
-aod9eBuBZU,Standard,7.5,9.5
T9jKZerq2po,Reaction,8.0,9.0
VwwC1YRBHK4,Standard,-1.0,6.0
vgBO_Ona5kU,Standard,-1.0,-1.0
ZZTcnw0Ace8,Reaction,-1.0,-1.0
vWNT1M4b7O4,Standard,7.5,8.0
yurNP9kCqM8,Reaction,8.5,9.0
0Fj0DLYMCZE,Standard,-1.0,-1.0
O7tnszXrExQ,Reaction,2.5,1.0
knHMZqWapsc,Standard,4.0,0.0
i6w7dFXhXRQ,Standard,8.5,7.5
Xhi_gzekxts,Standard,9.5,9.5
