video_id,video_type,ideology_score,populism_score
ZNFyyi3kp60,Standard,8.5,8.5
xJGhGFAGSk0,Standard,5.0,0.0
mZAlXgiF8Co,Standard,-1.0,-1.0
mTFc49sDLeM,Standard,-1.0,-1.0
BWTrfM3nHgc,Standard,-1.0,-1.0
f74EexcZqFY,Standard,-1.0,-1.0
Mbq1sxkV1R4,Standard,3.5,0.0
utbc9yHfPCk,Standard,8.5,9.0
e2ssOO71t2g,Standard,5.0,0.0
429sh60pB7o,Standard,5.0,0.0
B71c5T3JWyk,Standard,-1.0,-1.0
R2gQ0b7LxII,Standard,5.0,0.0
xm5ypNYYTMk,Standard,3.5,0.0
BPdBHOcFTlo,Standard,3.5,6.5
iHu5aEb8Ykw,Standard,7.5,4.5
N6DkjfngVHY,Standard,5.0,0.0
N_UQ4nbWx4U,Standard,-1.0,-1.0
uZv9gpon3S8,Standard,-1.0,-1.0
bP9gFHuYvcs,Standard,8.0,9.0
pOkNrvB63pc,Standard,5.0,0.0
f-YHZOjNHYM,Standard,5.0,0.0
LqJflmZNpkk,Standard,5.0,0.0
4fpU-TNzha0,Standard,5.0,0.0
Jbd2-GGQavA,Standard,-1.0,-1.0
shhZd_MET70,Standard,4.0,4.0
gLlrnvB-lCk,Standard,3.5,0.0
RlpuW0NFhBE,Reaction,2.5,0.0
uPMav0Hl-EQ,Standard,5.0,2.0
EHQ3E45IC0A,Standard,7.5,7.5
39IMkjbuWWQ,Standard,4.5,6.5
fyq-Pj8C6-A,Reaction,7.5,9.0
Q0NkasFiXzQ,Standard,-1.0,3.5
iXAiXWYlpXM,Reaction,-1.0,-1.0
M2JfiSVNj0s,Standard,5.0,7.0
5ANVDF8v6T8,Standard,7.5,6.5
tfE1j06YNUQ,Standard,5.0,0.0
tn5AJlV7pcY,Standard,5.0,0.0
AfVPRfiX-iM,Standard,-1.0,7.0
K4gC5CP-n34,Standard,-1.0,-1.0
ioLfSJCreT0,Standard,5.0,0.0
ydOsOOoKOO8,Reaction,6.5,5.0
lxdWe9BKlF8,Standard,5.0,0.0
oaenogk5wCk,Standard,8.0,9.0
BOnDXqGKceA,Standard,8.5,7.5
P0s1dcW3Y_w,Standard,4.0,8.5
ZfUCuk4fWoU,Standard,4.5,0.0
QqO9u7Dnwcs,Standard,-1.0,-1.0
0QlCCnhT1NY,Standard,8.0,7.0
TG_SR9I7YGE,Standard,-1.0,-1.0
0NXOorRc54o,Standard,5.0,0.0
8PJLD3zu1iY,Standard,-1.0,-1.0
PSV11sj_fVw,Standard,-1.0,-1.0
VbIu4GVjfq4,Standard,5.0,6.5
LsNGTE9xJLU,Standard,9.0,9.5
Mql-dy6Ju8k,Standard,7.5,8.5
xB5rL77woVc,Standard,-1.0,-1.0
2Hy8-mRUhRU,Standard,5.0,4.5
mAQYHAwEILQ,Standard,7.5,9.5
XcgS4gePW1Y,Standard,5.0,0.0
VuzdhI_iics,Standard,-1.0,-1.0
OGIANtluqcU,Standard,-1.0,-1.0
smMbc18I8bk,Standard,5.0,7.5
kOF-nlZ3Xu4,Standard,5.0,0.0
d-fFAAfWyQk,Reaction,7.5,7.0
gpuPSHyGW98,Standard,5.0,0.0
OObv1VCOCCs,Standard,4.0,8.5
Jt-mfWOJt-E,Standard,-1.0,7.5
x7QzoWhC7hU,Standard,9.0,9.5
92x3YL7ifUA,Standard,5.0,0.0
JJtxQ6iGgUc,Standard,2.5,7.5
Pj-SNG_4Bdc,Standard,5.0,0.0
LN9DchJofaY,Standard,4.0,0.0
tZ7kQ3uamic,Standard,5.0,0.0
DOxkr0toI4U,Standard,-1.0,-1.0
7huW7HLSgYc,Standard,5.0,0.0
3LaRA0SV_nc,Standard,8.5,9.5
TOZBxT6eCPY,Standard,7.5,8.5
-WXNE25f-U0,Standard,6.0,3.0
qTgn_B0zN1Y,Standard,8.5,8.5
vleLIIdMCyk,Standard,-1.0,-1.0
Gwj6M8nnMdo,Reaction,6.5,8.5
HAODb-dDWR8,Standard,7.5,7.5
NZ7J0xjifR0,Standard,-1.0,-1.0
FYODZYsjjJ8,Standard,8.5,9.5
H2vAbxPVNRc,Reaction,-1.0,5.0
JPsa1BjEEQQ,Standard,5.0,0.0
_JslpWl5Cvk,Standard,6.0,8.5
vw4yMcY9RZY,Standard,5.0,0.0
0CZ1oZRL3w8,Standard,-1.0,-1.0
GNeRIfI3cJU,Standard,-1.0,7.0
hzXYHbJ8aWE,Standard,5.5,0.0
FC9AjH5hre0,Standard,5.0,0.0
uWrzjZjGRpI,Standard,7.5,8.5
bVlApn_RXPI,Reaction,8.0,9.5
aEDcovUL_rs,Reaction,7.0,2.5
aTZaMD7aR-Y,Standard,6.5,7.5
9UZYzYPRNUs,Standard,8.5,9.0
DjaRa1bn7iA,Standard,5.0,0.0
YVWDBugPUu8,Standard,7.0,8.5
NBSV1k-Ttao,Standard,2.5,6.0
ch_78XUXA7I,Standard,3.5,0.0
NARTf7pyNic,Standard,9.0,9.5
ePGs3uBZzYg,Standard,1.5,8.0
ihQ85j-scVg,Standard,9.0,9.0
DsvO7JXq52g,Standard,6.5,3.5
Xx-eMeDB7C0,Standard,-1.0,-1.0
Sw8H_lS90z0,Standard,-1.0,-1.0
NKLbctXIx0k,Standard,5.0,0.0
4k8wzP2RKws,Standard,1.5,8.0
RHUenBjy3B0,Standard,7.5,8.5
rRVuRkDmTz4,Standard,7.0,0.0
drJALGbb-U8,Standard,8.0,5.5
QLbLMmcpAO4,Standard,5.0,0.0
ox7Ef0MqYZM,Standard,7.5,6.5
d9Glb8UH4ZQ,Standard,7.5,6.0
TIUs-MfgSE0,Standard,-1.0,-1.0
rqaRmiYR5co,Standard,5.0,0.0
7fWg9K7QU98,Standard,7.5,8.5
7UoH2znFAMI,Standard,2.5,0.0
29tYaJF1RC4,Standard,7.0,6.5
MW4t_VDg8-o,Standard,-1.0,6.0
cot_jBBivWU,Standard,5.0,0.0
jGN3WAvLtig,Standard,6.0,7.0
pSDIprPwzwc,Standard,5.5,0.0
LxBpCQ6Ox48,Standard,5.0,0.0
cZBowsZl5XI,Standard,3.0,0.0
zfp5ibFz78Y,Standard,7.5,9.0
5I5yECP8nzc,Standard,5.0,0.0
DStbEmZywfI,Standard,-1.0,-1.0
6eA4xSaYSos,Standard,-1.0,-1.0
C6xCtuEcPUA,Standard,6.5,1.5
Q-r1R8jsC7A,Standard,-1.0,-1.0
U1L_j4Nowuo,Standard,5.0,0.0
soVJyCEM4Ic,Standard,4.0,0.0
Rq5l_PqAL_g,Standard,3.5,7.5
zLPfZqZJCwY,Standard,7.5,6.5
kMrBmub4-k8,Standard,5.0,0.0
XJ2H1OE54D4,Standard,3.5,0.0
T0DT-4Vi080,Standard,5.0,0.0
amNo6D4tIDc,Standard,-1.0,-1.0
tjoSrfrzieM,Standard,5.0,0.0
gi9vzvkbOTo,Standard,5.0,0.0
AJBlkFzw5FQ,Standard,8.0,9.0
4XpmE8nuOT4,Standard,4.5,7.5
8nP5ys-QLZw,Standard,7.5,8.5
6r-Wl2gFZ58,Standard,8.0,9.0
-c-oK6Ep0tw,Standard,-1.0,-1.0
olwgjsfBGtQ,Standard,8.0,8.5
I0FhHcuw-8k,Standard,2.5,0.0
ZC81nIeuEuU,Standard,5.0,0.0
ejyF61dgLhQ,Standard,2.0,7.5
a10MoMASGu0,Reaction,8.0,8.5
-KcDsT-sX7s,Standard,3.5,1.0
4Turt1bFBgg,Reaction,2.5,0.0
WdBcZyNbIRQ,Standard,7.0,6.0
kWqHhHj8fzA,Reaction,8.5,9.0
zuWee_tPYTU,Standard,-1.0,-1.0
bB3XRvS0lwU,Standard,8.5,9.5
V_sgIMXhhc4,Standard,3.5,7.0
baHP3dg1CYs,Standard,8.5,8.0
PvmqdIxZ2W4,Standard,4.0,0.0
wBJWsmWpWUg,Standard,5.0,0.0
mtj4G0CCH1s,Reaction,-1.0,-1.0
efuU8YX5Ze4,Standard,5.0,0.0
WWklJN_9Ohs,Standard,7.5,6.5
sRL1CfIPO2Y,Standard,3.5,0.0
AzuwPMuhvrY,Reaction,6.0,8.5
bJtXgKMomRE,Standard,2.5,7.5
Yv2rR0y_kB8,Reaction,7.5,7.5
BMt3KUWecE8,Standard,7.5,9.0
UcUTnwqJsSk,Standard,6.5,4.0
BxCckDSrYDQ,Standard,7.5,6.5
m0-IlsWtdqc,Standard,8.0,9.0
zLKyOHfiNbQ,Standard,1.5,0.0
xlDqSHqAUgI,Reaction,-1.0,5.0
O6v8jv4CTM0,Standard,-1.0,-1.0
YGgIbHWaBLA,Standard,7.5,9.5
vHAsrODdlP0,Standard,-1.0,-1.0
HpMqq6y3GGg,Standard,-1.0,-1.0
_-2OxCh8j-w,Reaction,2.5,7.0
efyzdz6u7zk,Standard,-1.0,-1.0
MtGpg8T4SU0,Standard,5.0,0.0
jspiPLoHqac,Standard,-1.0,-1.0
IPjSAToUgls,Standard,3.5,1.5
0HVUsrJZC0w,Standard,5.0,0.0
EeggId5u8PQ,Standard,-1.0,-1.0
RSP3FvGhqn8,Standard,5.0,0.0
VbbSJSHky2A,Standard,5.0,0.0
GH31JZFfpss,Standard,9.0,9.0
_6J2-shT7OA,Reaction,-1.0,-1.0
LmjltLt-Z08,Standard,7.5,8.5
jGyzP3ndNnE,Reaction,5.0,7.5
xwn2cHApgQY,Standard,7.5,7.5
iqPSkRWeqkc,Standard,-1.0,-1.0
qnOFXmm_gKM,Standard,8.5,9.0
SM8wVnDWzA0,Standard,5.0,4.0
yA5H2P4ln-I,Standard,7.5,7.5
g03UUj8Qzt4,Standard,-1.0,-1.0
P1ipqpEtimw,Standard,7.5,0.0
_qOxsJ3GUSo,Reaction,3.0,8.5
rg2tC7jxN_Y,Standard,-1.0,-1.0
_XQ9LVVbvUQ,Standard,5.0,0.0
BVZX7E72KQE,Standard,6.0,0.0
wvX-psK3tpg,Standard,9.5,9.0
5yUFqq1K6Hs,Standard,7.5,6.5
q_8M7CLcRNQ,Standard,5.0,0.0
7V5i9SwLaNY,Standard,7.5,7.5
RecjKX_NT8s,Standard,-1.0,-1.0
GOTa1a4Vaq0,Standard,5.0,0.0
ysRTV8Hr6AQ,Standard,-1.0,-1.0
5VWHaG1jrmE,Standard,5.0,0.0
WyiY1ThXRP0,Reaction,-1.0,7.5
SridENiHAeM,Standard,3.0,8.5
ViMViNVL9EQ,Standard,5.0,0.0
vfFJ77mkFf8,Standard,-1.0,-1.0
6wLGqakY-fk,Standard,6.5,6.0
Jg1zv1-NyNo,Standard,8.0,9.5
tsC_XYUWUAg,Standard,1.5,6.5
3iFe_kmNsHY,Standard,6.5,7.0
fqFXD8PrFKU,Standard,5.0,0.0
i2SqWWq5Br8,Standard,8.5,9.0
YShqieZashQ,Standard,8.5,9.5
iNKVOwEQpfk,Reaction,5.0,4.0
8OS_gmv4Ml0,Reaction,-1.0,-1.0
bCa-SBHUT24,Standard,5.0,0.0
yjZAEN_Ld84,Standard,8.5,9.5
BM8qIp_t4mI,Standard,5.0,0.0
YcTJrkfvrEk,Standard,5.0,0.0
HkoGAQ4uagg,Standard,2.5,0.0
JU28tGzYnvA,Reaction,7.0,8.0
TXq5yNcjkcs,Standard,5.0,0.0
bFzdvf8hOI0,Reaction,-1.0,8.5
fg9mMm8aYO8,Standard,8.5,9.5
PJPBLF_521E,Standard,5.0,0.0
Pda-REILqjg,Standard,5.0,0.0
WXeeYZ9wY1Y,Standard,-1.0,-1.0
btqrirCERk4,Standard,-1.0,-1.0
zARIVD6dP8Y,Standard,-1.0,-1.0
AElVgXHiiqY,Standard,7.0,8.0
KAjljmu4mUc,Standard,4.0,8.0
-EKjEbn7FNo,Standard,-1.0,-1.0
-QDZZNmOdBw,Standard,5.0,2.0
Ykd1huuKzL4,Standard,5.0,0.0
2l9YyRBKlNQ,Standard,-1.0,-1.0
mbeYvjOxz30,Standard,-1.0,-1.0
-3qx-X_Q5Ow,Standard,7.5,7.5
AL6B7VaCGjI,Standard,-1.0,-1.0
tiCZsbEe-hI,Standard,8.0,9.0
4zTrK95Ar_w,Standard,5.0,0.0
5udLpjp5Ww0,Reaction,-1.0,-1.0
SFYMNns_2zg,Standard,5.0,0.0
zro6fT3Ih88,Standard,5.5,1.5
Yft6f8KbMMY,Reaction,-1.0,-1.0
ZTQCOUWibdo,Standard,5.0,0.0
-jgP7666fNM,Standard,5.0,0.0
0Q4d-YAx_1M,Standard,7.5,7.5
pOc_aj5KJxA,Standard,8.5,9.0
hVL6j55pp-4,Standard,-1.0,-1.0
H1Gz5qLQMcI,Standard,7.5,8.5
imHdPRb56_M,Standard,6.5,1.0
5_S1gc9U_Ww,Reaction,9.0,9.0
kXZkynAO2Iw,Standard,5.0,0.0
HtbjDkZiync,Standard,8.5,9.0
1mv8GVl937s,Standard,2.5,0.0
alvTJgYgafc,Standard,8.5,9.0
rj72FS8t1IM,Reaction,5.0,0.0
bVXCyBo4HGk,Standard,5.0,0.0
wLnrDzt8GvI,Standard,5.0,0.0
j6V0DvJU6Hg,Standard,2.5,5.5
j8tPYqDZ8cY,Standard,7.5,9.0
0JbQIvP_Ozo,Standard,9.5,9.5
bla4OtRSN38,Standard,7.5,8.5
ZzNxr2J0O-E,Standard,-1.0,-1.0
nRFmjskjUFo,Standard,5.0,0.0
RVzTDCQAaR4,Standard,-1.0,-1.0
i6GEWqgtlAA,Standard,7.0,6.0
pIbXPXhS5Os,Standard,3.5,0.0
JTJQQyaOTAI,Reaction,7.5,7.0
_dchUpTTC-Q,Reaction,1.5,6.0
LS-GeqzQyJ0,Standard,-1.0,-1.0
tTAShXbTQjk,Standard,-1.0,-1.0
gx7tF2-Pn00,Standard,6.5,9.5
O8WvkKAKDsc,Reaction,8.0,9.0
tGuJu1wSv3g,Standard,7.5,8.5
mdEZ4-DcSNs,Standard,-1.0,-1.0
mxj6yu0YPFE,Standard,-1.0,-1.0
wpJByIviXWU,Standard,7.5,8.5
p_zjQVdnkHo,Reaction,5.0,8.5
o5nHvdfzR2k,Reaction,-1.0,-1.0
bV7Yri4tmVY,Standard,-1.0,-1.0
W0ygfpfg4Z8,Standard,-1.0,-1.0
6ZO2E3E3Ygk,Standard,-1.0,-1.0
fp0SnJnKSH8,Standard,-1.0,-1.0
8H135AnkzC8,Standard,5.0,0.0
IWWZnosLzBo,Standard,3.5,6.0
GJjVXDzKShQ,Standard,2.0,6.5
SbFrOAUP2Qo,Standard,5.0,0.0
0Xl550ncFpE,Standard,5.0,0.0
h8AsgKOV60w,Reaction,2.5,3.5
Bg5YzWxi2tI,Standard,5.0,0.0
nKH1Z96jPR4,Reaction,2.5,0.0
NqxXA451xZE,Standard,-1.0,0.0
9ZflJJ_jYuA,Standard,-1.0,-1.0
hlMyRE5Ss7M,Standard,-1.0,-1.0
Vhb_TmOZ8tE,Standard,5.0,0.0
VhrfaSZlMLg,Standard,-1.0,-1.0
i_UhFqO6p5Q,Standard,3.5,7.5
JSt-0RLUiTY,Reaction,-1.0,-1.0
vm7KQf6Li1s,Standard,7.5,5.5
L1OSOtt18G0,Standard,2.5,1.5
f8Gvr57cLU0,Standard,-1.0,-1.0
Ot4a-r-Md6A,Standard,-1.0,-1.0
TvvDQM5z2Qk,Standard,5.0,0.0
-eJ10qPUewA,Standard,5.0,0.0
bzn58BZCz-Y,Standard,-1.0,-1.0
KSUDQrOYu5U,Reaction,6.5,5.5
x6_5JQ4yLbg,Standard,5.0,0.0
y11nPDn24fA,Standard,7.5,1.5
nKoANx4SRvg,Standard,7.5,6.5
hQL-eeWCrkw,Reaction,7.5,8.5
2ujWYocyDYk,Standard,7.0,1.0
k9uhVx472YE,Standard,-1.0,0.0
H9s3Na8C-5o,Standard,7.5,7.5
BlC3cp1NOqA,Standard,5.0,0.0
eU-NdJdzJNo,Standard,5.0,0.0
9RbcIiOLnLU,Reaction,1.5,0.0
LiacD26KdO4,Standard,7.5,3.5
G32oj7yiLW0,Reaction,2.5,7.0
7k6DE7DC0xM,Standard,4.0,8.0
pTdvGObsjFY,Standard,8.5,9.0
cFfV3y_zRuA,Standard,2.5,8.5
JAe0Ap2WTns,Standard,-1.0,-1.0
oWQAv-ZYvQo,Standard,-1.0,-1.0
r3p07JPQo6E,Reaction,7.5,9.0
SWz_W5oUAsA,Standard,3.0,0.0
s3OUkXUPrnA,Standard,8.0,8.0
KQ3Y4zix-tA,Reaction,7.5,9.0
hxEFaIIQGtU,Standard,5.0,0.0
fvefhQLqHb0,Standard,8.0,9.0
XDadA_b44w4,Standard,6.5,4.5
Docb6t1XF6k,Standard,5.0,0.0
ab3w-xXB8Ac,Standard,-1.0,-1.0
azJ_2FHkUYg,Standard,7.5,8.5
NyQ67K5Y8-g,Standard,7.5,8.5
MW-fOurlHDA,Standard,-1.0,-1.0
xlGTTlbgTGA,Standard,5.0,0.0
DmYJ-e3FhzU,Standard,5.0,0.0
Otu13myMitA,Standard,5.0,0.0
ZLI9wb5VFPQ,Standard,5.0,0.0
UouO-U81zCc,Reaction,-1.0,-1.0
xGBDjOoEnqQ,Standard,8.5,9.0
Q91NL9xwSYs,Standard,5.0,0.0
thfKfaOityM,Standard,8.5,9.0
Kn4FW6Uyl4E,Standard,3.5,7.5
GpAsp3kyQQY,Standard,-1.0,-1.0
xudHMA99H0o,Standard,5.0,0.0
TXFM5o_cdDQ,Standard,4.5,2.5
uY8v2qmIEPk,Standard,5.0,0.0
9UG1e7JZeH0,Standard,9.5,10.0
lBbSbCWqMDk,Standard,2.5,1.0
0gLaEhP5LCc,Standard,5.0,0.0
SpCWIRqDcNU,Standard,-1.0,-1.0
X1H2AGAS_jY,Standard,6.5,7.5
p6vjUl1-9us,Standard,5.0,7.0
3vDdllZorIY,Standard,5.0,0.0
LfK-cA8IMWY,Standard,6.0,7.0
wCS4Ix5-pG8,Standard,-1.0,-1.0
non3WVRQJCw,Standard,5.0,0.0
J4TBMW34Pg4,Standard,-1.0,-1.0
He1cG5XgacE,Standard,7.5,6.5
FOjy1x-_3ys,Standard,8.0,9.0
3Bjg8zvJGow,Standard,5.0,4.0
LM9Vf9LTEac,Standard,7.5,8.0
Hv7wnBQHbWw,Standard,5.0,0.0
zIwvyAwyRW0,Standard,8.5,9.5
IC3L4bESK6I,Standard,8.5,9.5
ID2wQaRO690,Standard,7.5,0.0
BhQhEWIw6Ww,Standard,-1.0,-1.0
ix7skfHNKeM,Standard,5.0,0.0
yf2odW1E7GE,Reaction,7.5,8.5
ERZJvdiWUPk,Standard,7.0,7.5
i3W9hi62Vps,Standard,5.0,0.0
CHw6UfZJi4M,Standard,5.0,0.0
Nx1_un8kaSk,Standard,-1.0,-1.0
PEau38OfqtM,Standard,7.5,8.5
dMh7E22V1ew,Standard,3.5,6.0
cThAYD1w4Fs,Standard,-1.0,-1.0
J6jfKXTBLg0,Standard,-1.0,-1.0
-UyOEOKMXnw,Standard,5.0,0.0
mkLDUMiUFxk,Standard,7.5,9.5
u4knoYxZAeE,Standard,8.5,9.5
DBWcakiP5Eo,Standard,-1.0,-1.0
JtvXiMn-Tx4,Standard,7.5,3.5
m1LQmjG6LyM,Standard,5.0,0.0
X1qbvoW8NqA,Reaction,7.5,7.5
dBKgj22cUbY,Standard,7.5,8.5
nWYhUBQRjh4,Reaction,-1.0,-1.0
JiWF6t2jlPg,Standard,2.5,3.5
APACJHTRhps,Standard,9.0,10.0
AC_X40pcawk,Standard,4.0,0.0
CSXVCuP05YQ,Reaction,-1.0,-1.0
QdtPShQgeEE,Standard,-1.0,-1.0
0Bpv5sBUbcI,Standard,9.0,9.5
UQNxXG8XK3c,Standard,5.0,0.0
e1704ajP4rQ,Standard,5.0,0.0
cX9hYZOcqd4,Standard,8.5,9.0
D9Tr2cQ4H38,Standard,8.5,9.5
nYqXr3F9EWk,Standard,5.0,0.0
9Rtp0z66i9M,Standard,7.0,6.5
1iiuQaqaL2M,Standard,-1.0,7.5
O7wAL8TYujI,Standard,4.5,0.0
gpre0coZgGE,Standard,-1.0,-1.0
BjaMjLI0dqg,Standard,5.0,0.0
6KvLyMjLb74,Standard,4.5,0.0
crRzvfSafmA,Standard,5.0,0.0
m5W4dd3da70,Standard,4.5,0.0
CetmWsFO7ms,Reaction,8.5,9.0
YkZxD0Dw7dk,Standard,5.0,9.0
E8V40qMuGsU,Standard,5.0,2.0
kA9lkt8UNqY,Standard,-1.0,-1.0
lUjdi9NPuBs,Standard,5.0,0.0
N9-Ip1f1jx0,Standard,5.0,0.0
OxDGgPvjLJo,Standard,8.5,9.5
0QFEsuy0P6A,Standard,-1.0,-1.0
Oq8E9_JKhVQ,Standard,5.0,0.0
mUW77StcLQk,Reaction,7.5,8.5
xJJXYLRZpvE,Standard,9.0,9.5
5kmeYM9BhvU,Standard,3.5,0.0
hYKx7UJb_lg,Standard,8.0,7.5
qhzinlUOUiA,Standard,-1.0,-1.0
oAVyoA5wzmA,Standard,-1.0,-1.0
oBMfy8THabA,Standard,5.0,0.0
SyDytyaUg4s,Standard,9.5,9.5
tZq4Si6g0aA,Standard,8.5,7.5
99ulTnqjoHg,Standard,-1.0,-1.0
lkfYIViHjjU,Standard,5.0,2.0
JxuO4Gb69gE,Standard,5.0,0.0
2YgYVg9yL0Y,Standard,6.0,8.0
23zfhcqtbjI,Reaction,8.0,6.0
WL_d1028jEg,Reaction,7.5,9.5
EY4fLD9G0Gk,Standard,5.0,0.0
UxMF0GSeeXU,Standard,5.0,0.0
h-CTL1PPXyE,Standard,7.5,8.0
zVva4bBUUk8,Standard,5.0,0.0
caPcqfuwKa8,Standard,-1.0,-1.0
jx10KZ4SJqo,Reaction,8.5,8.0
-Y2qp4TUk9M,Standard,-1.0,-1.0
czBj-ZkBaV8,Standard,-1.0,-1.0
K-F9NXCDSSA,Standard,5.0,0.0
5BNxHRBzlsU,Standard,9.0,9.0
oLPm93ivDzE,Standard,4.0,0.0
mve_qR0rMo4,Standard,5.0,0.0
y0gu4QXwDpc,Standard,7.5,6.5
4Ia1XqgEoLY,Standard,-1.0,-1.0
D2PExnmf_WA,Standard,5.0,0.0
hGVAs_AVQNw,Standard,2.5,8.5
HodvJPX8-SI,Standard,-1.0,-1.0
jKf_A4wFkL4,Standard,5.0,0.0
eGvAJooj2G8,Standard,5.0,0.0
Cg43Uim76os,Standard,7.5,8.5
67PrFuINw7s,Standard,-1.0,-1.0
kH-c1bS6jd0,Reaction,7.5,9.0
0sYFKSUPubA,Standard,6.5,8.5
YWfYSfDLtbE,Standard,7.5,8.5
G1om7OWuLBs,Standard,-1.0,-1.0
ulykaom7Tzs,Standard,8.0,9.0
aNk1gS_uZfk,Standard,-1.0,-1.0
KzLyB_XHEPg,Standard,5.5,7.0
7Z62l2KNaO0,Reaction,3.5,8.5
M3VdykMwR04,Standard,-1.0,-1.0
PQeSUZXAEbk,Standard,5.0,0.0
ehDUblHkq2s,Standard,-1.0,-1.0
WyTK0bxcBow,Standard,5.0,0.0
ORUen0CPFb4,Standard,-1.0,-1.0
hdsVlTAGDD8,Standard,5.0,0.0
rNTctUXrk0c,Standard,2.0,0.0
Tpiu07a6cyU,Standard,7.5,9.5
GHK13FJnYVc,Standard,7.5,9.5
HnJlWMWqvLo,Standard,6.0,0.0
vcr5pPJGhto,Standard,-1.0,0.0
oo_3bfwr51w,Standard,-1.0,-1.0
rjJhfwSNmxg,Standard,8.5,9.0
kGscfVs6GeY,Reaction,8.5,9.5
uy-F3BIcSxw,Reaction,8.5,6.5
25j324DiUSM,Standard,8.5,8.5
YPLpmVbDnYQ,Standard,-1.0,-1.0
gKcaYDD35NY,Standard,-1.0,-1.0
F6UTPPzJOR8,Standard,8.5,9.5
7jv6rJ69qbw,Standard,5.0,0.0
UcXF_VpAb2s,Reaction,3.5,0.0
leVJ5m68D2U,Reaction,8.0,8.5
SqBLk7j_jhM,Reaction,3.0,8.5
tPXDKJ8xaFY,Standard,6.5,6.0
fywdsAscHeU,Standard,5.0,0.0
e6go-wvCqCc,Standard,5.0,0.0
PdM6rq104MQ,Standard,3.5,0.0
AalhbV3ce5k,Standard,8.5,9.5
MyvY7EEB7ig,Standard,5.0,0.0
m9cDmhXJY5k,Standard,1.5,1.0
-4eMFdnSZjY,Reaction,8.5,9.0
9jW-KwUTC78,Standard,9.0,9.5
rYbW2awnrwc,Standard,5.0,0.0
ZwFAeKOnKys,Standard,5.0,0.0
TB9dG9luTr4,Standard,9.0,9.5
lp9wRZSyoHI,Standard,2.5,0.0
oPi6qTG_-Jo,Standard,7.0,7.5
59-dIAzq0YQ,Standard,9.5,9.0
Zue8MjULFCo,Standard,-1.0,-1.0
FjqjyQ7pJgs,Standard,-1.0,-1.0
CzTaL74U9mY,Standard,9.5,9.5
0tS3h7fFIlQ,Standard,5.0,1.0
r2mqPzmJhfc,Standard,9.5,10.0
AzwN7PBqBNc,Standard,3.5,1.0
2GFGQ77A8OY,Standard,2.5,6.0
0jhVXlgFCiM,Standard,-1.0,-1.0
Sxz_-ZJ6ttc,Standard,5.0,0.0
ftFXNOBfvlI,Standard,-1.0,-1.0
ez7TyaPXreE,Standard,7.5,6.5
9Qt4r03KOVc,Reaction,-1.0,-1.0
R0Bo8epn4n8,Standard,5.0,0.0
807DwFQIRJ4,Standard,4.5,0.0
DAELnlXS4yE,Standard,5.0,0.0
joKraNbULV4,Standard,1.5,5.0
opv6emFlefQ,Standard,-1.0,-1.0
wPWOBIOXPq8,Standard,8.5,8.0
VC21qzerlHk,Standard,3.5,4.5
adK5lJHFVbc,Standard,-1.0,-1.0
myDafb4GFqQ,Reaction,-1.0,7.0
MEQwoq7PhUM,Standard,-1.0,-1.0
k2PvnXKQTVA,Standard,4.5,0.0
NsZm-xyMnnA,Standard,-1.0,-1.0
58KFV1zQg4k,Standard,5.0,0.0
YUJjuLLUOPw,Reaction,5.0,0.0
x4lVyDv5_Vo,Standard,7.0,8.0
ayb9nzcLiOY,Standard,-1.0,-1.0
S46oCQUprXg,Standard,7.5,8.5
Ij1ny9lX_bE,Standard,-1.0,-1.0
95QZdcZBPZc,Standard,8.5,7.0
XSW-wydzsmw,Standard,4.5,0.0
gsLMx9gFyjM,Standard,-1.0,0.0
VN_kAHIT9bg,Standard,5.0,0.0
0uT4Xyng56k,Reaction,-1.0,-1.0
RtzO2BAhKYI,Standard,-1.0,-1.0
C8TorCpbwgo,Standard,6.0,9.0
Pvc16Jm6iqU,Standard,5.0,0.0
zG8lQgcxzvQ,Standard,6.5,8.0
T1KYZRMA4Aw,Standard,6.0,3.0
GX8hdaDBbZM,Standard,5.0,0.0
coOxK_DqhaU,Standard,3.5,0.0
Wn-ZdQ4NFYc,Standard,7.0,8.5
aL62f-4mBoc,Standard,8.5,9.5
jaY81wxdKko,Standard,7.5,9.5
LC9pjnxbjNw,Standard,7.5,8.5
fkeT-Bxuu6g,Standard,5.0,0.0
idCoOVj_0Qo,Standard,8.5,9.0
3j7THsBnvoA,Reaction,8.0,7.0
07oAxE9KuWA,Standard,5.0,0.0
8MGwOMkSbwc,Standard,9.5,8.0
UFWnd7S54oE,Standard,6.5,8.5
Lqcp9rq-0dE,Standard,5.0,0.0
cZ_Li2KeT-k,Standard,2.5,8.5
62Epak5ukT8,Reaction,-1.0,-1.0
HDrP7Ktyg_o,Standard,5.0,0.0
BrwPqBKsrI4,Standard,5.0,0.0
LNyNxhOphk8,Standard,3.0,0.0
Cu3_rydeNq0,Reaction,2.5,0.0
NLar74LNQoI,Standard,-1.0,-1.0
lFtb0TOzvF0,Standard,8.0,7.5
5FhGc-P_Vms,Standard,3.5,0.0
Q8DQg14t_Gk,Standard,6.0,0.0
H_e_ONIiAe8,Standard,5.0,0.0
J_Oeg7617EI,Standard,7.5,7.5
wS9DGwKhLDM,Reaction,4.0,7.0
L8XDlzctbbY,Standard,5.0,0.0
qZ_qMWi2aa0,Standard,4.0,0.0
