video_id,video_type,ideology_score,populism_score,request
SiDooTs2hdg,Standard,9.0,9.5,
vNzoxzmfvyE,Standard,-1.0,-1.0,
hqTOwtX64ac,Standard,7.0,7.0,
_hPsWOSC7uk,Reaction,7.5,8.5,
6RRzNxfcros,Standard,-1.0,-1.0,
sg0MkkFMlbo,Standard,7.5,7.5,
Ke_bQXIc9Rc,Standard,8.0,9.0,
t9S2YRNRlcI,Standard,8.0,9.0,
-M8rr_dxzaU,Reaction,8.5,8.5,
0gjYWjePRNE,Standard,-1.0,-1.0,
4qnXapjShJI,Standard,7.8,8.8,
0uqFSoB_bd4,Standard,7.5,5.0,
WK0aVQT6JpY,Standard,4.0,0.0,
XUSKaWfq_ls,Standard,2.5,7.5,
wKQRVbJ-DXU,Standard,-1.0,-1.0,
ZRYnC9s8B9I,Standard,8.5,8.5,
F8kTuAB4Vwg,Standard,8.5,9.5,
sUCRff1qikg,Standard,2.0,7.5,
NYck1T9bXUo,Standard,-1.0,-1.0,
r5mdR-Su5ZM,Standard,-1.0,5.0,
PYXmpI_YJbs,Standard,8.0,9.0,
FxrTRezhOAM,Standard,-1.0,-1.0,
o8WP4fvpk10,Standard,7.5,8.0,
I2kGjOELvIQ,Standard,-1.0,-1.0,
46f_naFOu5A,Standard,-1.0,-1.0,
uXKCunzCyqE,Standard,3.5,3.0,
8hVAWK56Ia4,Standard,5.0,0.0,
ewDcG4vhjx0,Reaction,7.5,7.5,
in6KI8IXegg,Standard,-1.0,-1.0,
snwO5D5OHT0,Standard,-1.0,-1.0,
j58nMMI0KAU,Reaction,8.5,8.5,
iROXa8fAotc,Standard,7.5,8.5,
E8aF69oETkw,Standard,8.5,7.5,
uYLR5h2p6kQ,Reaction,7.5,8.5,
-wSlILxJ8QE,Standard,9.0,9.5,
yjbqsV8MFAg,Standard,-1.0,-1.0,
NH8OhxybE3I,Standard,-1.0,-1.0,
eSba65fwXps,Standard,-1.0,-1.0,
J93SLC5QpdI,Standard,9.0,10.0,
vQNu7U_iUxc,Standard,-1.0,-1.0,
g3LRqvhPCmM,Standard,-1.0,-1.0,
GLmLy-6veKg,Standard,7.5,8.5,
2dubnPuy8hw,Reaction,7.0,9.0,
I-vcYjXcb08,Standard,-1.0,-1.0,
m0mzKfJ-Z0M,Standard,-1.0,-1.0,
EETwib3C69k,Standard,-1.0,-1.0,
RfPMxonOE84,Standard,7.5,6.5,
DKD-wNbEqd8,Standard,-1.0,-1.0,
bqNi8RbEFwU,Standard,9.0,8.5,
5GqdRn3XJBE,Standard,7.5,7.5,
1ySW9h8RbVI,Standard,-1.0,-1.0,
_-CE9OjZE-k,Reaction,1.5,0.0,
O1-cWis-Ts0,Standard,-1.0,-1.0,
IWoODbhsyRQ,Standard,-1.0,7.0,
Hsnp9QSDRfM,Standard,-1.0,-1.0,
QrrPTLKvl7A,Reaction,7.5,8.5,
84OpYdsy-FU,Reaction,8.5,9.0,
GABe5VSKWXI,Standard,-1.0,-1.0,
BWpF5BQzuTU,Standard,7.5,8.5,
_WXkWq5Xzgk,Reaction,3.5,7.5,
fFkUuyNgYVY,Reaction,-1.0,-1.0,
TEvedQPHjao,Reaction,3.5,1.5,
THLGsA0uHz4,Reaction,5.0,8.5,
W_d4_Fwkl1A,Standard,-1.0,-1.0,
eQMuJ_EjR5M,Reaction,7.5,8.5,
3En4VCgWbAQ,Standard,-1.0,-1.0,
z2fKM_3HouE,Reaction,-1.0,-1.0,
DUgCpS-7KPM,Reaction,8.5,9.0,
3Uhm4ox76JI,Standard,6.5,0.0,
XWFyG15J2IM,Reaction,8.5,8.5,
g9GYL9cpegA,Standard,5.0,8.5,
k1xs9gLVgaM,Standard,6.0,8.0,
zbw9cvbyQ-k,Reaction,-1.0,-1.0,
dpJfY0hpxkQ,Reaction,7.5,8.5,
tsvIutC2lBQ,Reaction,-1.0,-1.0,
BUWj4krb3JY,Reaction,1.0,0.5,
5DtWch0RhI8,Reaction,7.5,8.5,
1XvTvr6ZQtA,Reaction,3.5,1.5,
UvuUI4myyBc,Reaction,9.5,9.5,
58qNi4FlXlA,Standard,9.5,9.0,
Z17nJhZIuoY,Standard,-1.0,-1.0,
Ibrk996YQfs,Standard,-1.0,-1.0,
ygCj1UUT8mQ,Standard,7.5,7.0,
TYPHftmThk4,Standard,7.5,8.5,
qOO8clxYf9Q,Standard,1.5,7.5,
Nj6qniFa14w,Reaction,7.5,6.5,
BH4HtpsAKNc,Standard,5.0,0.0,
S4X26MEuvV4,Standard,-1.0,-1.0,
KVE6S5DPJ3k,Reaction,7.5,6.5,
DmJ-ce6m_Ew,Standard,7.5,8.5,
Kiv7iKQX_lc,Standard,-1.0,-1.0,
NM5jL4Du5tY,Reaction,8.5,8.5,
hyITPEKPhI8,Standard,-1.0,-1.0,
V_mXk5ONFAQ,Standard,2.5,6.5,
BopQz2irJPU,Standard,-1.0,-1.0,
4Zyhk69Qbf0,Standard,-1.0,2.0,
OvWLsBWn5Nk,Standard,7.0,6.5,
D_us8P2giPU,Standard,5.0,0.0,
SvtmMI6U2qY,Standard,-1.0,-1.0,
3uewqFLqXr4,Standard,7.5,6.5,
pC4WR6zMr_U,Standard,-1.0,-1.0,
jnw97ocsC4E,Reaction,8.5,8.5,
EGVPsWEAODo,Standard,8.0,8.5,
LeWcSdOSAjI,Standard,7.5,9.0,
rCrdlBM-LqI,Standard,7.0,7.5,
wDzF6DDl4rQ,Reaction,-1.0,-1.0,
ue53gaUJuF4,Standard,-1.0,-1.0,
wGxwr74jzqw,Standard,7.0,0.0,
jCpejD5kYVY,Standard,6.5,9.0,
QgIBSYKlqxc,Standard,-1.0,-1.0,
qTp8kzJGxNM,Standard,-1.0,-1.0,
P8SPchcHiZw,Standard,6.0,7.5,
8D4lkk5Ee00,Standard,8.0,7.0,
z5-kywGQLi0,Standard,5.0,0.0,
rwTFKOhFY7U,Standard,-1.0,-1.0,
b0Ss5gSNy4o,Standard,8.0,9.0,
rjF3ehkScoc,Standard,1.5,1.0,
DU1o0bDE4Ww,Standard,-1.0,-1.0,
3RK7VnBOadc,Reaction,9.0,9.5,
AdUaPY1kXok,Standard,-1.0,-1.0,
CaJSYN01QDg,Standard,8.5,9.5,
pK8sAS_aKeY,Reaction,8.5,8.5,
cGFrq0pbjIU,Standard,9.0,9.5,
-AwAkIe8CT8,Standard,7.8,8.5,
RB3_VD8GMMs,Standard,7.0,6.5,
a-7SyfSu6ug,Standard,7.5,8.0,
JZ5PQSoR0TA,Standard,7.5,9.0,
K5msQRxjKGI,Standard,8.0,9.0,
qnEEjAqIJSA,Reaction,2.5,8.5,
DjX0EUzZN_o,Standard,-1.0,-1.0,
Stp-9kO3tF8,Reaction,-1.0,-1.0,
w8978FYyYn0,Reaction,7.0,9.0,
WMYWbg_K9Rw,Reaction,8.5,9.0,
gGnupk0W1Ho,Reaction,7.5,8.5,
aOL97bYaC10,Standard,6.5,0.0,
bPpIPFxpQ44,Standard,-1.0,-1.0,
dokg4-svWmU,Standard,7.5,9.5,
wTVi_yx3UsA,Standard,-1.0,-1.0,
2goeM8xNRVQ,Standard,7.5,7.5,
CvBHtNwDuBw,Standard,8.5,7.5,
4rAd52JNO6Y,Reaction,-1.0,-1.0,
CpVeqyZveqw,Standard,7.0,0.0,
-c5l3q1vSto,Reaction,7.5,9.0,
6pYts1xoydA,Standard,5.0,9.5,
2S2iRgvinp0,Standard,-1.0,-1.0,
t9bcI4W071Q,Standard,-1.0,-1.0,
9NZPXioy0jc,Standard,7.5,8.5,
uMD7DwPj_MM,Reaction,2.5,0.0,
7_vo1rFiOvQ,Standard,7.5,8.5,
NdE6efyt1Zs,Standard,8.0,8.5,
omXNC5kTFls,Standard,7.5,6.5,
uYuTiPtyg9w,Standard,8.0,8.5,
SeVsfaQsvhA,Standard,7.5,9.0,
rfTFL9vzYJs,Standard,-1.0,-1.0,
nXHLJmlxFiM,Standard,5.0,8.5,
kx3lO45IDE8,Reaction,-1.0,-1.0,
lmNXwR512VE,Reaction,7.5,6.5,
gIrKEY0sZ9M,Standard,-1.0,-1.0,
brLedjJy4iQ,Standard,5.0,0.0,
DMdz5rSeNwI,Standard,4.5,0.0,
Rm28ZSsxhf8,Standard,5.0,0.0,
j_j2-IOdyHo,Standard,7.0,9.0,
eMlxyv5CcvE,Standard,5.0,0.0,
hJJExK8zX6Y,Standard,-1.0,-1.0,
6ZohNb6zMWM,Standard,3.5,0.0,
CFZQ_ZHcmpw,Reaction,-1.0,-1.0,
73MeMICH0mM,Standard,-1.0,2.0,
0J37dGZW9s8,Reaction,6.0,8.0,
vNyvgevhGwk,Standard,7.5,9.0,
B3Jxi5tynbs,Standard,-1.0,-1.0,
-jgsmEh7CTs,Standard,7.5,8.5,
RgFGsTMGUuw,Standard,4.0,7.5,
XOumV_3QPLU,Standard,8.0,8.0,
Q_Vv2frgHc8,Standard,8.5,7.5,
_hKYWAyAw-E,Standard,-1.0,-1.0,
nuwUtWyXb9g,Standard,-1.0,-1.0,
89pOGIgO3Vw,Standard,5.0,0.0,
98984HclyY4,Standard,7.5,4.5,
ymjPWM9aCDI,Standard,5.0,0.0,
4oFzLdYk6hU,Reaction,8.5,8.5,
VRuZOyc5gd8,Reaction,-1.0,-1.0,
q-ifou1ctRA,Standard,6.0,0.0,
szwkWR1ygro,Standard,7.5,0.0,
WxJfqDI2ORU,Standard,6.5,7.5,
nTNg1RbA1Jc,Reaction,9.0,9.5,
sKWVNy_CpgY,Standard,8.5,9.0,
ZVIRMjg6W5k,Standard,6.5,5.5,
rpIzAlcgobI,Standard,-1.0,-1.0,
DU94CAD6ptM,Standard,7.5,6.5,
MUQEPAFDF-k,Reaction,7.0,8.5,
sOMqlOlP99o,Standard,-1.0,-1.0,
to7fBc-Zpq8,Standard,-1.0,7.0,
7OC0dfV5dVs,Standard,8.5,9.0,
74H6KbqPzb8,Standard,-1.0,-1.0,
F_mjJlq0-7I,Reaction,8.5,8.5,
ca8HX5NeISw,Reaction,5.5,0.0,
1yKyq3OlpeE,Standard,-1.0,-1.0,
D4W3iOo2PZI,Standard,-1.0,-1.0,
MeA9ZGV0g9I,Reaction,-1.0,-1.0,
6ZdHXvVhGfs,Standard,-1.0,-1.0,
-AGVAbzeSjw,Reaction,4.5,0.0,
wWFrXRCnnLM,Standard,8.5,9.5,
O6OuFKvNIhs,Reaction,8.0,9.0,
gbuqKRw3wW0,Reaction,-1.0,0.0,
kuk2YQ9PtUQ,Standard,1.5,6.5,
NYDKRhbQb-0,Standard,-1.0,-1.0,
VeUirWbdQxI,Reaction,8.5,8.0,
d1hjAg2lBew,Standard,8.5,9.5,
F-y18BlD3k4,Standard,6.0,4.0,
jJCpMiUHfIA,Standard,6.5,7.5,
zCb2X_eoioU,Standard,7.0,7.0,
wQInDntqvcw,Standard,7.5,7.5,
f-RT_XHcXAA,Standard,3.0,7.0,
pH-LlSOvvcE,Standard,2.5,2.0,
Kg1QmY9B5c0,Standard,8.5,9.5,
PXppMG_WK4U,Reaction,7.5,9.0,
I-DVPYExMRg,Reaction,7.5,8.5,
rdJvStHP4Cw,Reaction,8.0,9.0,
MsvA3QT1I98,Standard,5.0,7.5,
40y3Vn8qp-c,Standard,8.5,9.0,
W0jMgpRzINE,Standard,6.5,7.5,
CuMkQc0fXKA,Standard,9.0,9.5,
F54j_ACxLVY,Standard,-1.0,-1.0,
EY1N1at4CkU,Standard,-1.0,7.5,
5BawEl5hadE,Standard,8.5,8.5,
8sYzQsq7JCQ,Standard,6.5,8.5,
FV7Z3UpAyrs,Standard,5.0,0.0,
zfkxcyDwlkY,Reaction,7.5,9.0,
qh5E41TcO_k,Standard,7.5,9.0,
sJ4DMfdG4pY,Standard,5.0,8.5,
16VS1Bms1gM,Standard,-1.0,-1.0,
95oGJ8Co0Dg,Standard,-1.0,-1.0,
oFLnQkBYNkQ,Reaction,5.0,0.0,
5ROaVFM6Ih8,Standard,-1.0,-1.0,
lKaYixyCQtY,Standard,-1.0,-1.0,
405FaZcw5BY,Standard,7.0,2.0,
IuJjLJ5oARA,Standard,-1.0,-1.0,
3VqHI7NFV7o,Standard,6.5,6.5,
x9-XuOqzY1g,Standard,9.0,9.5,
Rh9qIYQaky8,Reaction,8.0,9.0,
7zHY72A4O2U,Standard,-1.0,-1.0,
AYV08L6wUBA,Reaction,7.5,7.5,
_J_B8Z3_Aao,Reaction,8.5,8.5,
kVZH3S1HQMk,Standard,-1.0,-1.0,
bmc1Xoly76A,Standard,7.5,8.5,
cNT65tsBRDY,Standard,-1.0,-1.0,
74rPdJXJ-NQ,Reaction,-1.0,-1.0,
5AlVxAIfogU,Standard,-1.0,-1.0,
iLCi_FTIL0I,Standard,-1.0,-1.0,
2GXXH3gdLpc,Standard,8.5,9.0,
AltKfXGxaag,Standard,-1.0,-1.0,
AZhnLHDVAaI,Reaction,7.5,8.5,
FClp-FR30MY,Standard,5.0,7.0,
-nkqBOGhS0o,Standard,7.0,4.5,
CoB1kU9d_N4,Reaction,6.5,6.5,
vlRCapT_D1Y,Reaction,8.8,9.5,
FXmv5y3dzsw,Standard,1.5,0.0,
EwP16c2dcE8,Standard,-1.0,-1.0,
snOlo4ldPnU,Standard,-1.0,-1.0,
8k8O8H-Bjtg,Standard,-1.0,-1.0,
SjCBTo3rHj4,Standard,-1.0,-1.0,
-JhWiz1bHSI,Standard,-1.0,-1.0,
Gsjd5Yw4G7g,Standard,-1.0,-1.0,
95GDuMQwAeg,Standard,9.5,0.0,
UxNqdvA4unY,Standard,2.5,3.5,
7urb7EqWUfc,Reaction,9.0,9.5,
K5z5ILRaulA,Reaction,7.5,7.5,
m3HWPAcZa7E,Standard,2.5,6.5,
VHweHOSGJ7M,Standard,-1.0,-1.0,
VAsW1s9SBag,Standard,-1.0,-1.0,
f-cYm4-nEGM,Standard,7.0,7.0,
ocnwalyX2Vs,Standard,9.0,7.5,
7VwP1cONjDk,Standard,7.5,8.5,
E46u6TV7tZo,Reaction,-1.0,8.0,
o7dvtVsCNNk,Reaction,5.0,0.0,
aaWGSWyh8Lc,Standard,-1.0,-1.0,
ds3i-xjipmw,Standard,-1.0,-1.0,
BW-xpcUap8M,Standard,5.5,6.5,
qQgQSq9qMJY,Standard,6.0,7.5,
7pTXyP9AnAE,Reaction,8.0,8.0,
C3lEFKc_8Xk,Standard,8.0,9.0,
r_5sH5Po5f8,Standard,-1.0,5.0,
94bLTvPCY9A,Reaction,7.5,7.5,
s6AUCILmIIc,Standard,7.5,8.5,
rM1x92xbpA4,Reaction,-1.0,-1.0,
Qb2LLV8Flqk,Standard,8.5,7.5,
AxODDQG4G0A,Standard,-1.0,-1.0,
OvM35Df5HWU,Reaction,6.5,8.5,
BEEai-BwsrM,Reaction,7.5,8.5,
hvgSetkfxtQ,Reaction,7.5,8.5,
2n8ElXerwfA,Reaction,4.0,8.5,
H4NGKRvTjho,Standard,-1.0,-1.0,
OLLqyutK9J8,Standard,-1.0,-1.0,
Q2JGMMWK1ec,Reaction,8.5,9.0,
Yct0srMzrYs,Standard,6.5,6.0,
6mLCHGuu5nw,Standard,3.5,6.5,
6SccZyIsBoY,Standard,-1.0,-1.0,
gqL6-8_Q8UQ,Standard,-1.0,-1.0,
tR1c_lw0UzQ,Reaction,8.0,9.0,
WipNJdcH5Bs,Reaction,7.5,8.5,
lbON3KPWzlQ,Standard,-1.0,-1.0,
DmWGKYzLxdU,Reaction,6.5,8.5,
OLSu5KioDEE,Standard,5.0,0.0,
UDbtp5s7VUc,Standard,-1.0,-1.0,
vW6LXDzgAKU,Standard,3.5,0.0,
ygKZ68t3s8E,Reaction,7.5,8.0,
AXn4zwsb3Ao,Reaction,8.5,9.5,
BwyimOCiyzA,Reaction,5.0,0.0,
pbsuVoAQwrE,Standard,-1.0,-1.0,
eIKlIsSGiA8,Reaction,6.8,7.0,
r7RSEfWno_Y,Standard,-1.0,-1.0,
O3ulzQ4o48Q,Standard,8.5,9.0,
gRR6FroGVhk,Reaction,5.0,4.5,
x7BqUFK22XM,Reaction,5.0,0.0,
cGF5_H9aGWc,Standard,8.0,7.5,
zR2-M-LI-Jk,Standard,9.0,0.0,
wJKXNTjgkCY,Reaction,-1.0,-1.0,
zpgr-IHOLsg,Standard,-1.0,7.0,
ap006mmHtxM,Standard,-1.0,6.0,
kDHK1h1IOGA,Reaction,8.5,7.5,
BWP-_7K08SY,Reaction,7.5,7.0,
5Za19GbZhok,Reaction,8.0,7.5,
WLz_e6HnsaM,Standard,8.5,9.0,
OWDGWch67Rw,Standard,-1.0,-1.0,
jLlS4nr4bgI,Standard,-1.0,-1.0,
QtcyKodAnCI,Standard,6.5,8.0,
J6rpiZ-WxCc,Standard,7.5,8.5,
xEheQ230M-Y,Standard,8.0,9.0,
Vj1KdR1nzj8,Standard,-1.0,-1.0,
SYrXOCKGb0o,Standard,-1.0,-1.0,
rVSJCnOL9kI,Standard,-1.0,-1.0,
6JVLz9lYbOo,Reaction,2.5,0.0,
AQfWtJ_d3K8,Standard,7.5,8.5,
fOcpkNve-SE,Standard,8.0,9.0,
u30leFzId3M,Reaction,8.0,9.0,
ynuq9lzansY,Reaction,1.5,8.5,
SDQiyAhL5Cg,Standard,-1.0,-1.0,
wgv7yrRx_3Y,Reaction,8.0,7.5,
fM7U9xgRUMg,Standard,-1.0,-1.0,
3RswtfcHw74,Standard,8.0,9.0,
TjwjATf9KdE,Reaction,-1.0,-1.0,
SU7stuDgewY,Reaction,2.0,8.0,
-aod9eBuBZU,Standard,7.5,9.5,
T9jKZerq2po,Reaction,8.0,9.0,
VwwC1YRBHK4,Standard,-1.0,6.0,
vgBO_Ona5kU,Standard,-1.0,-1.0,
ZZTcnw0Ace8,Reaction,-1.0,-1.0,
vWNT1M4b7O4,Standard,7.5,8.0,
yurNP9kCqM8,Reaction,8.5,9.0,
0Fj0DLYMCZE,Standard,-1.0,-1.0,
O7tnszXrExQ,Reaction,2.5,1.0,
knHMZqWapsc,Standard,4.0,0.0,
i6w7dFXhXRQ,Standard,8.5,7.5,
Xhi_gzekxts,Standard,9.5,9.5,
1Jyph_AeZss,Standard,-1.0,-1.0,
lbwaB-Dms_8,Reaction,7.5,8.5,
wf07cz9_9hY,Reaction,6.5,8.5,
QFSO7g_WZlE,Standard,-1.0,-1.0,
JSuXtJqVOic,Reaction,9.0,9.0,
us3BrPoDSCo,Standard,7.5,7.5,
4SVSwT3W0TA,Standard,8.5,8.5,
BJc7Q7WbDf4,Standard,8.5,9.0,
WhdqBYR0Qv4,Reaction,8.0,8.5,
UebyvSJFtTQ,Standard,8.5,9.0,
tvCO5YYZ6sw,Standard,9.0,9.5,
Z3OT6uiWzR0,Standard,-1.0,-1.0,
95nEyZuVGZM,Standard,3.5,0.0,
iFerrtNdDO0,Standard,3.5,9.0,
r29hlGvckzw,Standard,7.5,6.5,
4hIjghCvS4c,Standard,7.5,8.0,
ou7ihODA4e0,Standard,8.5,8.5,
nWmT3zv5lP8,Standard,7.5,7.5,
7ZZVZD2qEfI,Standard,5.0,9.0,
3C_u0CsrMSQ,Standard,5.0,2.0,
yAKvo8h1q_U,Reaction,7.0,8.5,
ra68vR4P9eQ,Standard,7.5,6.5,
HDF3Z0zpgFk,Standard,7.5,9.5,
rbK44wtz1Ss,Standard,8.5,9.5,
zF_2B_SQE50,Reaction,3.5,6.5,
Ps0YxJawwps,Standard,-1.0,-1.0,
NXd0wEnzZxI,Reaction,7.5,6.0,
qIbif2EwVY8,Reaction,5.0,9.0,
hXmyr_jd3tg,Reaction,6.5,8.5,
4GddOwwyK5w,Standard,8.0,8.5,
NebVzhlo3iE,Standard,7.5,9.5,
U4mG3FKj9WU,Standard,-1.0,-1.0,
04ZBZd5MGrU,Reaction,9.5,9.5,
CJThymrl9eU,Reaction,-1.0,-1.0,
b862R5WFxA8,Standard,7.0,8.5,
ECVGNTGL9A8,Standard,-1.0,-1.0,
huNtsXsupeM,Standard,8.0,9.0,
LbxAt7vT464,Reaction,8.5,9.0,
7zetHHfHFIA,Standard,-1.0,-1.0,
cMhdP0YnzxU,Reaction,7.0,8.0,
rT0UyZE2Tyk,Standard,-1.0,0.0,
BkPbqYT9O6o,Standard,7.5,8.5,
Ev-OLixP7Iw,Standard,7.5,8.5,
waP8qXJrVOY,Standard,7.5,6.5,
KjXPeBbPgUE,Reaction,7.5,8.5,
erv2nupP_YA,Standard,7.5,8.5,
1EWfVDXOaC4,Standard,-1.0,-1.0,
PcyNo3lUfkM,Standard,-1.0,-1.0,
gTFZmNRaZOw,Reaction,8.5,9.0,
dFnEMCNWQ_o,Standard,-1.0,-1.0,
KqvI3ylwn04,Standard,6.5,8.5,
-K941v3fTS4,Standard,-1.0,9.0,
EkASbwLno48,Standard,7.0,7.5,
VAr8DOszoi0,Standard,3.5,0.0,
h5-OVmI4Zqc,Standard,5.5,0.0,
UVGIjXOSIhc,Standard,2.5,7.5,
KQsBD98Nb94,Reaction,-1.0,-1.0,
a-Ipun8zE_Y,Standard,-1.0,6.5,
ObW4Uyq0Cm0,Standard,6.0,0.0,
TFTilmyC96g,Standard,7.5,3.5,
_tfITZtdvyY,Standard,1.5,7.5,
_-6tF4GNdTs,Standard,-1.0,-1.0,
c-eDfgUQWYo,Standard,8.5,9.5,
I16qKVUfMpY,Reaction,-1.0,-1.0,
dyT4ZB0WgRY,Standard,2.5,8.5,
2j2OAExlUnw,Standard,7.5,9.0,
AY1h1asIQs8,Standard,9.0,9.0,
sXDBXPq_PSo,Standard,7.5,9.0,
OYrwePW43vM,Standard,7.5,0.0,
t2xwfUCSVIo,Reaction,8.0,8.5,
MDmZ9X3bxT8,Reaction,-1.0,6.0,
O6OucLbsDQw,Reaction,6.5,7.5,
UvLZv6RuFfw,Standard,7.0,0.0,
G5gshNi8C0w,Standard,-1.0,-1.0,
zHchvyJGu5E,Standard,-1.0,-1.0,
b0vqY0wKF7U,Standard,5.5,0.0,
8X4jhqQtP8g,Standard,-1.0,-1.0,
w8RzcppcjPA,Standard,5.0,0.0,
klAeWuJix5w,Reaction,9.5,9.5,
-lqAOoknm3g,Standard,-1.0,-1.0,
ct6C0m6t7RM,Standard,2.5,4.0,
pfws5eg1gcM,Standard,7.5,5.5,
rrQ-fWsCmyY,Standard,7.5,7.5,
2CyINLWejs8,Standard,-1.0,-1.0,
EeD37Z07Re8,Standard,8.5,9.5,
yl5dxIwZ52w,Standard,5.0,7.5,
Zris8IUEJfI,Standard,-1.0,-1.0,
15uHhoMAemc,Standard,5.0,7.5,
NbWbaT0F-Gk,Standard,6.0,9.0,
xdNxoVrHUOI,Standard,7.5,6.5,
2B53x5XkMQc,Standard,-1.0,-1.0,
43bQDlHZVfg,Standard,9.5,9.5,
WPgDcIYoLRs,Standard,-1.0,-1.0,
WYeGdkhYaS4,Standard,-1.0,-1.0,
AO2hZ-JilOk,Standard,9.0,9.0,
VPt-uFEvB1w,Standard,-1.0,-1.0,
0WO3IZHjGv8,Standard,6.5,7.0,
JE6eyXncLHE,Reaction,9.0,9.0,
7vM3fa6kSQU,Reaction,-1.0,-1.0,
RmBV5WJ3V18,Reaction,7.5,8.5,
_xstg96w_2g,Standard,7.5,8.5,
xYOUTAFe1e8,Standard,-1.0,-1.0,
Ifiw328D6UQ,Reaction,8.5,9.5,
wD7wvQ7trRA,Standard,8.5,8.5,
MjOCJgJTEfY,Standard,9.0,9.5,
YM-ztHSH1QU,Standard,-1.0,4.0,
elPz-cdNBBo,Standard,-1.0,-1.0,
aKzbBX3WHZM,Standard,5.0,0.0,
jnpy0ECFAaA,Reaction,7.5,9.0,
uCJu8Hxpr5I,Standard,7.5,8.5,
ULfotONdTrE,Standard,5.0,2.0,
CE_EvbG_5Yg,Standard,5.0,0.0,
_D3G8z8v1-o,Standard,6.5,0.0,
0-9HeWHyCVU,Reaction,8.5,9.0,
mqSHru1MUpQ,Standard,5.0,0.0,
igJHtsVOAiQ,Standard,7.5,8.5,
ewYs0lP5TkQ,Standard,5.0,0.0,
RPLNJCPzgWc,Standard,5.0,0.0,
4JIiSiMru-I,Standard,5.0,0.0,
QB7IHHzRR8I,Standard,5.0,0.0,
Z58QtOCL5dg,Standard,4.0,8.5,
bKHdxUQZgZA,Standard,6.0,0.0,
NhG8g3d1_HU,Standard,5.0,0.0,
HSWi6-XDxrY,Standard,5.0,0.0,
uLghF7urr_E,Standard,5.0,0.0,
-CIBLo7dVr4,Standard,-1.0,-1.0,
dClDuMYfziw,Standard,7.5,0.0,
w-PWNscrhzg,Standard,-1.0,3.0,
aLeX7ef6SXo,Standard,-1.0,-1.0,
bFeMhpb8dA0,Standard,-1.0,-1.0,
LLjJ7IcruoI,Standard,5.0,4.0,
em344kPQxdU,Standard,5.0,0.0,
lqoEK4QI-NU,Standard,5.0,0.0,
JCIFD45cbIY,Reaction,7.5,8.5,
5rEAi5BeK7k,Standard,7.5,3.5,
Ulp6IFNbF5Q,Standard,5.0,0.0,
vUPbXMrm0aM,Standard,2.5,6.5,
IxW_39yO_Ms,Standard,-1.0,-1.0,
aycJiZgMGDs,Standard,2.5,7.5,
p3kEWeKjkzs,Standard,-1.0,-1.0,
cDrtQ4Y8VWk,Standard,5.0,0.0,
u162fimnGbU,Reaction,7.5,7.5,
xNiBztLfjms,Standard,7.5,8.5,
utVaM5W24lc,Standard,-1.0,-1.0,
l4Hhcywd5ow,Standard,-1.0,-1.0,
hs5i6ewoUfU,Standard,-1.0,-1.0,
sOPz7SPDcnc,Standard,-1.0,-1.0,
vhfsF6Bo3VM,Standard,8.5,9.0,
datQ8Xi-yjg,Standard,5.0,0.0,
X3wq7xAd3Pk,Reaction,-1.0,6.5,
z79qg_YTd2M,Standard,5.0,0.0,
tXi6Ad--c-M,Standard,5.0,0.0,
eVVUCdTOKQ0,Standard,-1.0,-1.0,
LaFEOZszcn0,Standard,6.5,0.0,
JnjnytkB8jM,Standard,-1.0,-1.0,
BpZZe-sk_zI,Reaction,-1.0,0.0,
1FTQwFurM3I,Standard,7.0,8.0,
2DEoOaxVRZ0,Standard,5.0,0.0,
6pk3UE_Ttms,Reaction,3.5,0.0,
sz5hg7hwI6c,Standard,5.0,0.0,
d5hPQj19xio,Standard,-1.0,-1.0,
22BA8U9y--E,Standard,7.5,10.0,
6kUvffOx0yM,Standard,5.0,0.0,
J1Od_Zi2Vlk,Standard,-1.0,-1.0,
szfHndI4_Ps,Standard,-1.0,-1.0,
rZ-ykednksM,Standard,7.0,8.5,
fEDqj8Y1QTA,Standard,7.5,8.5,
px5TgUZ8m-Y,Standard,-1.0,-1.0,
QPK4EA03Fnw,Standard,-1.0,-1.0,
fYXlzbqGXrc,Standard,5.0,0.0,
8c8JGgLxg_A,Standard,-1.0,-1.0,
MY5N8OOf-WU,Standard,-1.0,-1.0,
n_llwH53tns,Standard,7.5,1.5,
KCXlvqlspbk,Standard,6.5,5.5,
bqdhL9Az-4s,Standard,-1.0,-1.0,
gtmuJtEkzX0,Reaction,-1.0,-1.0,
mFC7uHpfI5U,Standard,8.5,7.5,
D59tHB6zHKY,Standard,5.0,0.0,
uSpsZ7hkrEo,Standard,4.0,8.0,
gSQXw1tm5gc,Standard,-1.0,-1.0,
3ZoXqcx3Rc8,Standard,7.5,8.5,
6P01Ya3mYeM,Standard,-1.0,-1.0,
hlRq5U3Ga90,Reaction,-1.0,-1.0,
iLdTM2KROlM,Standard,7.5,8.5,
vl8YrLvloag,Standard,5.0,0.0,
QIFXLfegzkI,Standard,5.0,0.0,
bUGia5wcv88,Standard,-1.0,-1.0,
6DRtfp8tYUw,Standard,5.0,0.0,
4skjlfLvidQ,Reaction,7.5,8.0,
fjWpNIY9hnI,Standard,-1.0,-1.0,
h1G2VbhudLA,Standard,-1.0,-1.0,
QXyRarB1wDg,Standard,8.5,9.0,
qigJUc3Qr6E,Standard,3.5,0.0,
