title,confidence_score,politics_classification,video_id,channel_id,published_at,time_delta,selection
"Parteilinke: Mehr Profil für die SPD | ""[...] gerechten und zusammenstehenden Gesellschaft [...]""",0.938926875591278,1,NSFPJlRebfw,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-25 16:00:16+00:00,-2,1
Was wir von der Hauptstadt erwarten,0.8354835510253906,1,n2oHCR15q1g,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-25 15:00:38+00:00,-2,1
Unwissenheit schützt nicht vor Strafe? | Kolloquium Spirit | QS24 Gesundheitsfernsehen,0.0007748163770884,0,3OH521zJUiI,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-25 15:00:02+00:00,-2,1
Auslandseinsätze der Bundeswehr - Außenpolitik im Blindflug,0.9716716408729552,1,kQ4BAhbkC8w,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-25 14:00:36+00:00,-2,1
"""Russland hat ein Tabu gebrochen seit 1945""",0.4315842092037201,0,FUQkkLOeSf4,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-25 09:00:09+00:00,-2,1
BuchTipp Kinder | Cyber Code,0.3019792437553406,0,Gh-_HPxz5mw,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-25 08:00:06+00:00,-2,1
TV.Berlin BuchTipp | Balkanalien,0.1108525916934013,0,2DwBIXT1Fv4,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-25 08:00:01+00:00,-2,1
Auf den Punkt - Die Steuer- und Abgabenlast ist zu hoch,0.845687747001648,1,qyj7I-iLriw,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-24 19:50:00+00:00,-2,1
Glaubwürdigkeits  und Vertrauensverlust gegen über den Grünen,0.6693127155303955,1,PgUVTtDtL7I,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-24 19:30:03+00:00,-2,1
Sprung über den Stacheldraht,0.1990743577480316,0,dOQIZ4XHLcY,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-24 19:00:14+00:00,-2,1
diplo.international - Ewald König im Gespräch mit Imomudin SATTOROV Botschafter von Tadschikistan.,0.7197777628898621,1,fJRMK3i2FIM,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-24 18:00:30+00:00,-2,1
"Haarausfall / Alopezie? Studie zeigt, die Ursache ist leicht behandelbar! | QS24",0.4484262466430664,0,C1Ry-gmckWk,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-24 18:00:09+00:00,-2,1
Die AfD in Thüringen,0.679816722869873,1,Fo8vMDgxv84,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-24 17:00:18+00:00,-2,1
Was die Ampel schon umgesetzt hat – und was nicht,0.5604932308197021,1,0pI7kkvCsxA,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-24 16:10:00+00:00,-2,1
"Kommt Wirtschaft als Schulfach?| Stark-Watzinger:""[...] Riesige Chance""",0.0125763481482863,0,eQ_dLVvBKuA,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-24 16:00:25+00:00,-2,1
Demokratie und Teilhabe - Politik zu den Menschen bringen,0.9170058369636536,1,nCBqiA8OyLo,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-24 15:00:39+00:00,-2,1
Sozio-Epigenetik: Der Einfluss des sozialen Umfelds auf unsere Gene | Naturmedizin | QS24,0.2568320035934448,0,Y8slsR2pAHc,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-24 14:45:05+00:00,-2,1
Warum in Lettland die deutschen Urlauber wegbleiben?,0.2490817755460739,0,fo9Eb1LlD14,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-24 12:30:22+00:00,-2,1
Arzt/Wissenschaftler des Jahres 2023: Die ersten zwei Nominierten | Kandidat 1 & 2 | QS24 Award 2023,0.0540237911045551,0,z3RfZYv6y8s,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-24 10:00:48+00:00,-2,1
Historiker über den Ukraine Krieg,0.1383744478225708,0,hwZQVM7Q4Os,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-24 09:00:20+00:00,-2,1
Clash of Cultures - Ideologie trifft auf Wirklichkeit,0.9107886552810668,1,z8iH1KCaC1s,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-23 20:30:04+00:00,-2,1
BERLINboxx -  mit Gregor Gysi,0.5375269055366516,1,MWAvG4GwtRE,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-23 20:00:07+00:00,-2,1
"Gerhard Schröder, Olaf Scholz und der Ukraine Krieg",0.8716934323310852,1,ZDlK4d57sZE,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-23 19:30:07+00:00,-2,1
Schwarz Grün in Hamburg,0.2934550940990448,0,iEBgr5AByBY,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-23 19:30:07+00:00,-2,1
Das Gesundheitssystem lässt sich durch eine neue Kultur retten! | Prof. Dr. med. Jörg Spitz | QS24,0.004895880818367,0,u4y6ghLAnIs,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-23 18:00:25+00:00,-2,1
„Bürgeramt der Zukunft“ Projektvorstellung in Berlin,0.9843212962150574,1,YGnNN_Vls-A,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-23 16:15:01+00:00,-2,1
Arbeitsvermittlung im Wandel,0.5053708553314209,1,KuBh2QAJKcg,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-23 16:10:00+00:00,-2,1
Weg für das Selbstbestimmungsgesetz frei | Eintragsänderung bald leichter?,0.892656147480011,1,RcnllkzE3tU,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-23 16:00:18+00:00,-2,1
Einheitsschule gefordert,0.2508210241794586,0,ztb9Y2i_LfM,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-23 15:32:15+00:00,-2,1
AEDT Sommerfest | Tragen Prominente 2nd Hand Mode?,0.0053849378600716,0,z-DG0hNJB4Q,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-23 15:15:04+00:00,-2,1
"Ich sehe was, was Sie nicht sehen! | Spirituelle Sprechstunde | QS24 Gesundheitsfernsehen",0.0010649625910446,0,Rvspk4iDj4g,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-23 15:00:31+00:00,-2,1
Brinkmann & König - Bleibt Berlin das Schlusslicht?,0.920217990875244,1,BXFNy06UOeU,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-23 14:36:16+00:00,-2,1
Zustand der Bundeswehr: Nicht nur von der Leyen ist schuld,0.95784330368042,1,CYh6SE51V0M,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-23 14:00:09+00:00,-2,1
Selbstbestimmungsgesetz - Der neue Mensch,0.7513290047645569,1,ii0VS1-5jzg,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-22 20:30:04+00:00,-2,1
BERLINboxx -  mit Christoph Ahlhaus,0.4215518236160278,0,bGJ5CpR78n4,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-22 20:00:13+00:00,-2,1
Vergessene Hilfe   USA lieferten Waffen an Sowjetunion,0.157266229391098,0,x5A10XPTqSw,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-22 19:30:08+00:00,-2,1
Straßensperren und Stacheldraht in Berlin,0.8519527912139893,1,aLA6D-Arm8k,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-22 19:00:01+00:00,-2,1
Bereits 10% der Bevölkerung leiden an HPU! | Naturmedizin | QS24 Gesundheitsfernsehen,0.0030396496877074,0,QUcjHKi3ZV4,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-22 18:00:11+00:00,-2,1
Regierungen mit Duldung der AfD,0.87169349193573,1,sQRsKgok6Pg,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-22 17:00:25+00:00,-2,1
Freien Berufe sind ein Schlüsselsektor unserer Volkswirtschaft,0.0542488098144531,0,gW8JBIno7n4,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-22 16:10:00+00:00,-2,1
Bartsch: Spaltung der Linken sehr wahrscheinlich,0.8459583520889282,1,qH1yCyizB6E,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-22 16:00:41+00:00,-2,1
Dr. Wiechel’s Tipps für ein Knochenheilungsprogramm | Dr. med. Petra Wiechel | Visite | QS24,0.1233656257390976,0,AQNkH45VMnk,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-22 15:00:08+00:00,-2,1
QS24 Award 2023: Stimmen Sie Jetzt für den Arzt des Jahres ab!,0.3052829205989837,0,E-xhZVMlKNo,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-22 10:00:09+00:00,-2,1
1968 Studentenrevolution - Die Unterwanderung des Staates,0.9915215373039246,1,yndjufB5uZY,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-21 20:30:06+00:00,-2,1
Die Haltung der deutschen Bevölkerung zum Krieg,0.9015095233917236,1,Ds06yOuRWZw,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-21 19:30:00+00:00,-2,1
"Aus dem Bundestag - Deutschland, der Kanzler und die Krise.",0.9374116659164428,1,8tVCFN6oaPw,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-21 18:45:00+00:00,-2,1
Wird der Mensch klüger oder verdummt er? | Kolloquium Medicine | QS24 Gesundheitsfernsehen,0.0019723353907465,0,ImgjhSCkp2M,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-21 18:00:10+00:00,-2,1
"Testen, was die Deutschen noch so ertragen können",0.4167966842651367,0,TOGFul-EfU4,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-21 17:45:00+00:00,-2,1
Berlin braucht mehr Langstreckenflüge | Berlin Partner Halbjahresbilanz 2023,0.6374822854995728,1,elWxZxGVXwE,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-21 16:15:02+00:00,-2,1
"""Deutschland ist kein Gründerland mehr""",0.2976740598678589,0,BKU8jU1IV78,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-21 16:10:00+00:00,-2,1
Giffey: Mehr Lizenzen für Langstreckenflüge | Buschmann gegen Sippenhaft,0.7395282983779907,1,VZgATZjB8wA,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-21 16:00:31+00:00,-2,1
Todesopfer an der Berliner Mauer,0.2897734940052032,0,hFfkQ1t0mWM,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-21 15:00:37+00:00,-2,1
70% der Entgiftungsleistung erfolgt über die Lunge! | Erfahrungsmedizin | QS24 Gesundheitsfernsehen,0.0010342468740418,0,I5is7QEa3jM,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-21 15:00:21+00:00,-2,1
"Wir müssen uns nicht wundern, dass die Menschen AfD wählen",0.731250524520874,1,KVObbuXp3O8,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-21 10:30:05+00:00,-2,1
Standort Berlin - mit Prof. Dr. Markus Kerber,0.5346125364303589,1,InXWUERygko,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-21 08:21:17+00:00,-2,1
"Wer keine Ethik hat, hat umso mehr Moral",0.266643613576889,0,YMgVn1QTxD8,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-20 20:30:01+00:00,-2,1
Nervenkrieg um Berlin 1961   Panzer am Checkpoint Charlie,0.2266980111598968,0,ggYOZyxvg4A,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-20 19:00:16+00:00,-2,1
Die wahre Ursache von Konzentrationsstörungen und Demenz! | Dr. med. Clemens von Schacky | QS24,0.0102585116401314,0,RLwC-EHuV94,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-20 18:00:22+00:00,-2,1
Koalition mit der AfD?,0.8993867635726929,1,l8pq3uWs95k,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-20 17:00:30+00:00,-2,1
Frauen und Arbeitswelt - Freiberuflichkeit vs Gewerbe,0.0459054112434387,0,efoCQPPtMVI,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-20 16:10:00+00:00,-2,1
Sternkirche feiert Wiedereröffnung,0.0359430313110351,0,u_ZbHC16vY8,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-20 15:00:48+00:00,-2,1
"HRV-Analyse liefert Fakten, die selbst dem Patienten nicht bekannt sind! | Naturmedizin | QS24",0.0491079799830913,0,7iGojPnGyBE,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-20 15:00:05+00:00,-2,1
Lettland führt Wehrdienst wieder ein,0.2404177486896515,0,XxJ_Txq_B5s,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-20 12:30:25+00:00,-2,1
"Mehr Waffen ""Made in Germany"" für den Krieg in der Ukraine. - Andruck",0.1537257581949234,0,v5gmtXv2aSQ,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-20 10:00:08+00:00,-2,1
Der Mensch I Freiheit - Wert oder Rechtsgut?,0.6018275618553162,1,zaGPru5TQA0,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-19 20:30:07+00:00,-2,1
Megy's Boulevard - mit Brigitte Dummer,0.5720056891441345,1,Mq3vgiWYPIg,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-19 19:15:02+00:00,-2,1
Glückspilze und Pechvögel – Hat “Pech” mit Karma zu tun? | Kolloquium Spirit | QS24,0.0148468818515539,0,V54Q1_O0Lzs,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-19 18:00:11+00:00,-2,1
Alarmstufe Rot in der Medizinbranche,0.0042069694027304,0,KId-WMhNFmQ,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-19 16:10:00+00:00,-2,1
5 Jahre Dunkelziffer eV - Benefizkonzert gegen Kindesmissbrauch,0.0962376222014427,0,WX3p_INaawU,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-19 15:00:33+00:00,-2,1
Die AfD wird auch künftig stärker werden,0.5912513136863708,1,H9f4Mq_MjJA,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-19 10:30:04+00:00,-2,1
Kulturelle Hegemonie - Die Rezeption des Neomarxismus,0.359813928604126,0,hDhrWI5AH3g,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-18 20:30:06+00:00,-2,1
Berlin ist Zentrum des Kalten Krieges,0.8950649499893188,1,OFaffV2FVEk,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-18 19:00:19+00:00,-2,1
Was ist integrative Onkologie? | Dr. med. Simon Feldhaus | QS24 Wissenschafts-Gremium,0.0017683517653495,0,ZrHqEFQXv5s,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-18 18:00:22+00:00,-2,1
BERLINboxx -  mit Dr. Ina Czyborra,0.4270382821559906,0,xebjsSbqFBU,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-18 17:30:10+00:00,-2,1
"""Wir werden für unser Programm gewählt""",0.9893165230751038,1,fOogu00sgKQ,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-18 17:00:24+00:00,-2,1
Ausbildung ukrainischer Soldaten am Kampfpanzer Leopard 1 A5 in Brandenburg,0.0405027717351913,0,u770brI5aag,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-18 16:15:02+00:00,-2,1
Erodieren oder Stärkung der Strukturen,0.746508777141571,1,IJflhOZJySs,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-18 16:10:00+00:00,-2,1
"Pilotprojekt ""SpOrt Bad"" | Senat startet Gewaltprävention",0.9737945795059204,1,50usin4PvEw,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-18 16:00:05+00:00,-2,1
Biophotonen-Pads könnten das Gesundheitswesen auf den Kopf stellen! | Erfahrungsmedizin | QS24,0.0458306185901165,0,_Xzkf9lz1kI,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-18 15:00:34+00:00,-2,1
Neues Museum am Checkpoint Charlie,0.2215190231800079,0,eGmjk5jtmfc,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-18 15:00:28+00:00,-2,1
Die deutsche Haltung im Ukraine-Krieg,0.9601374864578248,1,p05Emgv5pjs,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-18 12:30:29+00:00,-2,1
"""Wir prägen Haltungen""",0.9913306832313538,1,yR4LY7NuIPo,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-17 20:30:05+00:00,-2,1
Auf den Punkt - „Die Regulierungswut muss aufhören“,0.78116375207901,1,TW4hlAfcQ4k,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-17 19:45:00+00:00,-2,1
"Deutschland: Wieder der ""kranke Mann"" Europas?",0.5382551550865173,1,EurXlmigbRY,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-17 18:30:12+00:00,-2,1
Leber + 5G = Vergiftung | Dr. med. Petra Wiechel | Naturmedizin | QS24 Gesundheitsfernsehen,0.0071352520026266,0,AfNBonjnz0Y,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-17 18:00:05+00:00,-2,1
Wachstumschancengesetz: Scholz verspricht schnelle Lösung,0.988863468170166,1,nl4KxCbbvTc,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-17 16:00:40+00:00,-2,1
Virtueller Ausbruch aus dem Gefängnis Tegel,0.1134321987628936,0,G8L6TuIT5eg,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-17 15:00:09+00:00,-2,1
Auswirkungen einer Darmdysbiose | Erfahrungsmedizin | QS24 Gesundheitsfernsehen,0.0099364183843135,0,0zo7qRikQVs,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-17 15:00:03+00:00,-2,1
Neue Mitarbeitende verzweifelt gesucht,0.3159469962120056,0,OE5nGY9OdbU,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-17 10:30:13+00:00,-2,1
Die Amerikaner sind nicht abgezogen,0.5592900514602661,1,w75AYcB4MUk,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-16 19:00:33+00:00,-2,1
Wie verändert sich die Bildung in der Digitalität?,0.3319854736328125,0,Cz-NzxUWZIE,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-16 18:30:16+00:00,-2,1
Die Antibabypille –  Der B-Komplex Räuber | Sybille Binder | Erfahrungsmedizin | QS24,0.0792815685272216,0,-9zvK3JlcDk,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-16 18:00:00+00:00,-2,1
Die Demokratie und der Streit um Werte,0.916109561920166,1,0rAhZ0mq6Cs,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-16 17:45:00+00:00,-2,1
Mehr Europa weniger EU,0.3268083333969116,0,jiT41HmBrOo,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-16 17:00:34+00:00,-2,1
Motanka | Charity-Event - Festival für Ukrainer im Kühlhaus Berlin,0.00050728127826,0,NIPaoKZxq1k,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-16 16:15:01+00:00,-2,1
Entwurf des Cannabisgesetzes beschlossen!| Linken-Fraktionschef Dietmar Bartsch zurückgetreten,0.808142900466919,1,iW70ZhTifGI,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-16 16:00:36+00:00,-2,1
1. Bürgersprechstunde der Arbeitssenatorin,0.9866233468055724,1,qp3H5ruYoJY,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-16 15:00:43+00:00,-2,1
Botschaften aus dem Jenseits | Spirituelle Sprechstunde | QS24 Gesundheitsfernsehen,0.075721375644207,0,TlnsP8pUZ4M,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-16 15:00:31+00:00,-2,1
Berlin - Die Welthauptstadt,0.8180110454559326,1,woVx4Eo4vhs,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-16 12:30:38+00:00,-2,1
Auswandern nach Serbien?,0.6039318442344666,1,m714ooXPaM0,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-15 19:30:08+00:00,-2,1
Die Zukunft der Medizin ist digital,0.0227537248283624,0,LsLdnuO2b1s,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-15 18:30:16+00:00,-2,1
Windkraft - Standortvorteil für Norddeutschland,0.2089849561452865,0,9JLzEbMoQio,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-15 18:30:07+00:00,-2,1
Studien beweisen Sinn und Anbindung ist medizinisch höchst relevant! | Dr. med. Kurt Mosetter | QS24,0.230919748544693,0,Iy7FxjHHuWo,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-15 18:00:06+00:00,-2,1
Entlastungen für Familien,0.0796745344996452,0,SXdHZk6xkS8,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-15 16:30:10+00:00,-2,1
Baerbock`s Pazifik-Pannenreise | Flieger kaputt-Besuch abgebrochen,0.0854036659002304,0,zBJaM1yBMIw,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-15 16:00:42+00:00,-2,1
"Viren, Bakterien und Parasiten: Was wären wir ohne sie? | Kolloquium Medicine | QS24",0.0015218157786875,0,lIRLwmVQ35U,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-15 15:00:41+00:00,-2,1
SPD-Urwahl in Berlin Klaus Böger oder Walter Momper,0.9608783721923828,1,XSW-wydzsmw,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-15 15:00:24+00:00,-2,1
Aus dem Bundestag - Kanzler zögert nicht - er handelt besonnen,0.9530243277549744,1,Uc5IEKFDHmE,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-15 12:00:41+00:00,-2,1
Anreize zur Beschäftigung von Flüchtlingen,0.731442391872406,1,QA1tlMIf_Pg,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-15 10:30:08+00:00,-2,1
Arbeitspflicht für Flüchtlinge ausweiten?,0.8574102520942688,1,13zuXtS8NsA,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-15 10:30:00+00:00,-2,1
Konflikt auf dem Westbalkan   Die Kosovo Frage,0.931742548942566,1,BRrlkTuJ8_Y,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-14 19:30:02+00:00,-2,1
Den Afghanen die Ärzte wegzunehmen ist keine Option,0.1925393491983413,0,3wAMLrEvi6U,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-14 18:30:04+00:00,-2,1
Der Darm: Das Zentrum unseres Immunsystems | Dr. Friederike Feil | Erfahrungsmedizin | QS24,0.1475551724433899,0,gLHMNbVqtm0,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-14 18:00:16+00:00,-2,1
Die AfD plant Kanzlerkandidatur,0.975190043449402,1,5tiHoju-P8E,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-14 17:00:05+00:00,-2,1
Familie und Finanzen - So viel kostet ein Kind,0.1996198743581771,0,5UQDaVijE40,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-14 16:30:01+00:00,-2,1
Esken schließt AfD Verbot nicht aus,0.3022880852222442,0,U9u-Em5I5XE,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-14 16:00:20+00:00,-2,1
diplo.international - Ewald König im Gespräch mit Enrique Alberto Thayer Hausz,0.5200088024139404,1,zktzqoxy1hg,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-14 15:21:20+00:00,-2,1
Garbáty Villa - Massive Proteste gegen den Einzug der Republikaner,0.9878000020980836,1,feIkT949eNY,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-14 15:00:35+00:00,-2,1
Ist Suizid eine Sünde? | Kolloquium Spirit | QS24 Gesundheitsfernsehen,0.003123648930341,0,ALJRReeVXR0,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-14 15:00:09+00:00,-2,1
Schwarz - Rot in Berlin: 100 Tage im Amt und schon gibt es wieder Ärger um den Doktortitel - Andruck,0.939024806022644,1,P7XcUSmcZ2M,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-14 14:11:20+00:00,-2,1
Prof  Martin Rennert - Mein Weg,0.4284725487232208,0,3Sg9y2YyIQQ,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-13 19:30:01+00:00,-2,1
Lademöglichkeiten für E-Autos - Wachsende Versorgungslücke?,0.4946291148662567,0,pPJKgJR5R8k,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-13 18:30:46+00:00,-2,1
"ADHS: Studie zeigt, es geht auch ohne Ritalin! | Prof. Dr. Elmar Wienecke | QS24",0.0250473450869321,0,KbRw99FYrKc,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-13 18:00:09+00:00,-2,1
Migration und demographischer Wandel,0.2700949907302856,0,eEnz6lmeXR8,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-13 16:30:06+00:00,-2,1
Respekt vor Eiseninfusionen - weniger ist mehr! | Dr. med. Petra Wiechel | Visite | QS24,0.0076956478878855,0,PNTiNPDmyms,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-13 15:00:14+00:00,-2,1
"Wer ohne Gegenleistung Gelder bezieht, der will auch künftig darauf nicht verzichten",0.5423785448074341,1,MA45cvyM9Z4,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-13 10:30:05+00:00,-2,1
Standort Berlin - Heute vor 62 Jahren wurde die Berliner Mauer gebaut,0.5183023810386658,1,N_vgTqPwU0s,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-12 20:15:00+00:00,-2,1
Wieso kann sich das Weltbild nach Darwin heute noch halten? | Prof. Dr. rer. Oliver S. Lazar | QS24,0.2024431973695755,0,Mln3tkoDMSI,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-12 18:00:17+00:00,-2,1
Ich hätte die Klima-Kleber sofort weggezogen,0.318909227848053,0,BH0EBED9-LM,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-12 17:00:05+00:00,-2,1
Geburtenrate - Mehr Kinder braucht das Land,0.7813305854797363,1,r0M0ZaW31S4,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-12 16:30:14+00:00,-2,1
Krebs aus der Sicht des Heilers | Erfahrungsmedizin | QS24 Gesundheitsfernsehen,0.0008813244057819,0,YYKtLNnb5t4,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-12 15:00:23+00:00,-2,1
Wieviel Risiko braucht die Förderung von Wissenschaft?,0.0266450755298137,0,xKpYqZHJYRE,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-11 19:30:05+00:00,-2,1
Wie es im Heizungsstreit weitergeht,0.8721297383308411,1,9eSPENNztmQ,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-11 18:30:14+00:00,-2,1
Fatale Fehler der Amalgamentfernung | Dr. med. Ulrich Selz | Erfahrungsmedizin | QS24,0.0566132962703704,0,niQqqI_606o,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-11 18:00:21+00:00,-2,1
Die kinderlose Gesellschaft,0.6968874335289001,1,Drm5OUE7JHo,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-11 16:30:03+00:00,-2,1
Auf den Punkt  - Wir müssen die Wissenschaften mehr fördern“,0.0400685705244541,0,B-3hO_zdTZs,UCwtBLZ8VGfchDTJ_cYZ5S1A,2023-08-11 16:15:00+00:00,-2,1
